origin	destination	reason	MODO	HMV	RED	duration	distance	age	gender	FEV	ID	
182 216 6 2 18.00 PM 60 5.0258 23 2 41.84 128848 
216 193 1 2 14.50 MD 60 2.6678 19 2 41.84 18185 
193 216 6 2 22.08 MN 50 2.6678 19 2 41.84 18185 
216 136 1 2 6.50 AM 60 9.7298 49 1 37.66 7966 
136 216 6 2 18.50 PM 60 9.7298 49 1 41.84 7966 
216 11 1 2 13.33 MD 40 5.857 27 2 41.84 119025 
11 216 6 2 18.17 PM 40 5.857 27 2 41.84 119025 
216 329 1 4 5.375 AM 75 13.8733 27 1 41.84010417 51093 
329 216 6 4 15.5 MD 60 13.8733 27 1 41.84010417 51093 
216 104 1 4 5.375 AM 75 9.7661 27 2 41.84010417 82628 
104 216 6 4 14.875 MD 105 9.7661 27 2 41.84010417 82628 
216 216 2 1 7.583 AM 10 0 5 1 41.84010417 44858 
216 216 6 1 16.083 PM 10 0 5 1 41.84010417 44858 
216 232 7 2 10.333 MD 40 4.4438 31 2 41.84010417 72216 
232 216 6 2 14.665 MD 40.2 4.4438 31 2 41.84010417 72216 
216 216 2 1 12.125 MD 15 0 12 1 41.84010417 97711 
216 216 6 1 18.875 PM 15 0 12 1 41.84010417 97711 
216 216 2 1 12.125 MD 15 0 14 2 41.84010417 101772 
216 216 6 1 18.875 PM 15 0 14 2 41.84010417 101772 
216 5 1 2 6.75 AM 30 6.2008 24 2 41.84010417 59205 
5 216 6 2 18.75 PM 30 6.2008 24 2 41.84010417 59205 
216 5 1 2 6.75 AM 30 6.2008 17 1 41.84010417 4314 
5 216 6 2 18.75 PM 30 6.2008 17 1 41.84010417 4314 
216 355 2 1 6.083 AM 10 0.6891 4 2 41.84010417 90488 
355 216 6 1 12.915 MD 10.2 0.6891 4 2 41.84010417 90488 
131 5 7 5 18.08 PM 10 2.9648 55 2 303.06 38151 
5 131 6 5 23.88 MN 5 2.9648 55 2 84.18 38151 
131 231 2 3 8.08 AM 10 3.9089 21 1 84.18 89917 
231 131 6 2 16.17 PM 20 3.9089 21 1 84.18 89917 
131 116 2 3 6.08 AM 10 2.2208 20 2 84.18 22241 
116 131 6 3 16.08 PM 10 2.2208 20 2 84.18 22241 
216 96 1 2 5.50 AM 60 12.3466 48 2 41.84 48968 
96 216 6 2 18.50 PM 60 12.3466 48 2 41.84 48968 
216 216 2 1 12.63 MD 15 0 16 2 41.84 104946 
216 216 6 1 18.63 PM 15 0 16 2 41.84 104946 
131 131 3 1 9.042 AM 5 0 56 2 84.18277311 75087 
131 131 6 1 10.042 MD 5 0 56 2 84.18277311 75087 
