origin	destination	reason	MODO	HMV	RED	duration	distance	age	gender	FEV	ID	
161 350 6 2 17.50 PM 60 6.3091 25 1 38.48 29713 
350 1 3 2 14.17 MD 20 5.6727 22 2 38.48 120087 
1 350 6 2 16.71 PM 25 5.6727 22 2 38.48 120087 
350 329 1 2 4.375 AM 45 13.4535 46 1 38.47736626 118051 
329 350 6 2 13.625 MD 45 13.4535 46 1 38.47736626 118051 
287 348 6 4 17.75 PM 90 14.2395 42 1 42.32510288 104397 
348 292 1 4 6.5 AM 60 15.6264 42 1 33.47530864 104397 
289 348 6 4 17.75 PM 90 14.1042 42 1 42.32510288 104397 
348 398 4 5 12.5 MD 30 9.2758 42 2 38.47736626 55899 
398 348 6 5 2.5 MN 30 9.2758 42 2 38.47736626 55899 
62 348 6 4 14.5 MD 60 8.3584 22 1 38.47736626 74403 
348 62 1 4 5.5 AM 60 8.3584 22 1 38.47736626 74403 
62 348 6 4 14.5 MD 60 8.3584 22 1 38.47736626 74403 
348 268 4 2 7.625 AM 45 4.2538 18 2 34.62962963 46588 
268 348 6 2 18.375 PM 45 4.2538 18 2 38.47736626 46588 
348 350 2 1 12.25 MD 30 0.5731 12 2 38.47736626 67664 
350 348 6 1 18.5 PM 30 0.5731 12 2 38.47736626 67664 
79 350 6 4 18.5 PM 60 10.6376 35 2 36.55349794 107384 
350 79 1 4 7.5 AM 60 10.6376 35 2 35.78395062 107384 
79 350 6 4 18.5 PM 60 10.6376 35 2 36.55349794 107384 
365 249 1 3 6.75 AM 30 1.4094 37 1 49.71465761 11056 
249 365 6 3 17.25 PM 30 1.4094 37 1 127.837691 11056 
365 267 1 2 5.625 AM 45 4.7157 28 2 71.02093945 137851 
267 365 6 2 16.375 PM 45 4.7157 28 2 71.02093945 137851 
365 366 2 1 6.333 AM 10 0.3881 13 1 71.02093945 23873 
366 365 6 1 12.583 MD 10 0.3881 13 1 71.02093945 23873 
365 366 2 1 6.882 AM 6.2 0.3881 7 1 71.02093945 116664 
366 365 6 1 12.05 MD 6 0.3881 7 1 71.02093945 116664 
267 348 6 2 16.79 PM 25.2 3.7068 28 1 38.47736626 77502 
348 267 1 2 5.25 AM 30 3.7068 28 1 38.47736626 77502 
318 348 6 2 19.5 PM 60 17.2139 31 1 38.47736626 9586 
348 318 1 2 6.5 AM 60 17.2139 31 1 38.47736626 9586 
318 348 6 2 14.5 MD 60 17.2139 31 1 38.47736626 9586 
311 348 6 4 15 MD 60 14.8934 30 1 38.47736626 62124 
348 311 1 4 6.5 AM 60 14.8934 30 1 46.17283951 62124 
311 348 6 4 15 MD 60 14.8934 30 1 38.47736626 62124 
348 347 2 1 12.167 MD 20 0.2443 13 1 38.47736626 35971 
347 348 6 1 18.375 PM 15 0.2443 13 1 38.47736626 35971 
347 215 5 1 9.875 AM 15 0.5925 70 1 38.47736626 77253 
215 347 6 1 11.667 MD 20 0.5925 70 1 38.47736626 77253 
347 12 3 2 14.25 MD 30 5.315 19 1 38.47736626 48284 
12 347 6 2 15.75 MD 30 5.315 19 1 38.47736626 48284 
347 215 2 1 6.375 AM 15 0.5925 18 1 38.47736626 27455 
215 347 6 1 12.375 MD 15 0.5925 18 1 38.47736626 27455 
347 4 7 2 14.25 MD 30 5.2939 64 1 38.47736626 137406 
4 347 6 2 16.75 PM 30 5.2939 64 1 38.47736626 137406 
347 4 7 2 14.25 MD 30 5.2939 63 2 38.47736626 119848 
4 347 6 2 16.75 PM 30 5.2939 63 2 38.47736626 119848 
350 62 1 4 17.5 PM 60 8.4646 43 2 36.55349794 30441 
62 350 6 4 6.5 AM 60 8.4646 43 2 35.78395062 30441 
355 348 6 1 17.083 PM 10 0.254 37 1 38.47736626 132106 
348 355 1 1 6.915 AM 10.2 0.254 37 1 38.47736626 132106 
355 348 6 1 17.083 PM 10 0.254 27 1 38.47736626 138988 
348 355 1 1 6.915 AM 10.2 0.254 27 1 38.47736626 138988 
360 348 6 1 17.915 PM 10.2 0.7802 12 2 38.47736626 28657 
348 360 2 1 12.165 MD 10.2 0.7802 12 2 38.47736626 28657 
350 262 1 4 6.5 AM 60 1.0946 49 1 33.47530864 76433 
262 350 6 4 16.5 PM 60 1.0946 49 1 38.47736626 76433 
76 350 6 4 14.5 MD 60 10.3498 26 1 38.47736626 128206 
350 76 1 4 5.5 AM 60 10.3498 26 1 38.47736626 128206 
350 262 2 1 6.75 AM 30 1.0946 17 2 38.47736626 23045 
262 350 6 1 11.125 MD 15 1.0946 17 2 38.47736626 23045 
350 350 2 1 12.375 MD 15 0 17 2 38.47736626 23045 
350 350 6 1 18.875 PM 15 0 17 2 38.47736626 23045 
348 5 3 3 8.00 AM 30 5.7078 60 1 38.48 96919 
5 406 1 3 10.50 MD 60 5.1793 60 1 38.48 96919 
406 348 6 3 12.50 MD 60 10.4027 60 1 38.48 96919 
348 22 1 4 8.04 AM 35 6.7196 27 2 38.48 30326 
22 348 6 4 19.88 PM 75 6.7196 27 2 38.48 30326 
348 231 2 2 9.17 AM 20 4.0743 23 2 38.48 56016 
231 348 6 2 11.79 MD 25 4.0743 23 2 38.48 56016 
365 1 1 2 6.5 AM 60 5.3619 27 1 71.02093945 74388 
1 365 6 2 19.5 PM 60 5.3619 27 1 71.02093945 74388 
348 79 1 4 8.125 AM 75 10.531 28 1 38.47736626 31879 
79 348 6 4 19 PM 60 10.531 28 1 38.47736626 31879 
348 77 7 4 6.25 AM 30 9.8673 19 2 35.78395062 108012 
77 348 6 4 12.25 MD 30 9.8673 19 2 38.47736626 108012 
348 6 1 4 8 AM 60 6.1774 39 1 38.47736626 118956 
6 348 6 4 18.585 PM 109.8 6.1774 39 1 36.55349794 118956 
350 269 7 2 9.75 AM 30 3.9627 58 1 38.47736626 123503 
269 350 6 4 10.835 MD 19.8 3.9627 58 1 38.47736626 123503 
348 18 1 2 4.25 AM 30 5.3019 42 1 38.48 60381 
18 348 6 2 17.25 PM 30 5.3019 42 1 38.48 60381 
348 18 1 2 7.25 AM 30 5.3019 36 2 38.48 30682 
18 348 6 2 17.25 PM 30 5.3019 36 2 38.48 30682 
348 355 2 1 12.21 MD 5 0.254 13 1 38.48 55899 
355 348 6 1 18.04 PM 5 0.254 13 1 38.48 55899 
348 357 2 1 12.17 MD 10 0.431 10 2 38.48 70941 
357 348 6 1 17.13 PM 15 0.431 10 2 38.48 70941 
350 96 1 3 8.50 AM 60 11.934 36 1 38.48 14941 
96 350 6 3 17.75 PM 30 11.934 36 1 76.95 14941 
350 76 1 3 8.33 AM 40 10.3498 36 2 38.48 17104 
76 350 6 3 17.50 PM 60 10.3498 36 2 46.17 17104 
350 350 2 1 12.63 MD 15 0 14 2 38.48 129803 
350 350 6 1 18.63 PM 15 0 14 2 38.48 129803 
348 215 2 1 6.3 AM 6 0.7769 18 2 38.47736626 141611 
215 348 6 1 12.55 MD 6 0.7769 18 2 38.47736626 141611 
348 215 2 1 6.3 AM 6 0.7769 16 2 38.47736626 107567 
215 348 6 1 12.55 MD 6 0.7769 16 2 38.47736626 107567 
348 345 2 1 6.542 AM 5 0.3958 12 2 38.47736626 107918 
345 348 6 1 12.542 MD 5 0.3958 12 2 38.47736626 107918 
348 345 2 1 6.542 AM 5 0.3958 10 1 38.47736626 143467 
345 348 6 1 12.542 MD 5 0.3958 10 1 38.47736626 143467 
347 1 1 4 8.25 AM 30 5.641 60 1 38.47736626 56413 
1 347 6 4 17.998 PM 20.2 5.641 60 1 36.55349794 56413 
347 233 1 2 6.458 AM 25 3.8215 35 1 38.47736626 26244 
233 347 6 2 17.835 PM 19.8 3.8215 35 1 38.47736626 26244 
348 162 1 4 8.25 AM 30 5.9147 47 2 38.47736626 63147 
162 348 6 4 15.25 MD 30 5.9147 47 2 38.47736626 63147 
348 355 1 1 11.625 MD 15 0.254 19 2 38.47736626 9279 
355 348 6 1 22.125 MN 15 0.254 19 2 38.47736626 9279 
348 348 2 1 18.625 PM 15 0 17 1 38.47736626 62479 
348 348 6 1 22.125 MN 15 0 17 1 38.47736626 62479 
350 31 1 4 4.917 AM 50 6.1782 52 1 38.47736626 81507 
31 350 6 4 16.625 PM 75 6.1782 52 1 38.47736626 81507 
350 306 5 4 15.333 MD 40 14.5625 51 2 38.47736626 112411 
306 350 6 4 17.418 PM 29.8 14.5625 51 2 41.78641975 112411 
10 350 6 4 22.375 MN 45 5.8999 24 1 38.47736626 35526 
350 10 1 4 13.333 MD 40 5.8999 24 1 38.47736626 35526 
334 350 6 4 19.5 PM 60 15.6384 20 2 38.47736626 69791 
350 334 1 4 8.625 AM 75 15.6384 20 2 38.47736626 69791 
350 215 1 1 18.125 PM 15 0.5101 19 2 38.47736626 69067 
215 350 6 1 21.125 PM 15 0.5101 19 2 38.47736626 69067 
348 150 1 4 17.75 PM 30 7.389 20 1 36.55349794 9182 
150 348 6 4 7.25 AM 30 7.389 20 1 35.78395062 9182 
348 348 2 1 6.54 AM 25.2 0 10 1 38.47736626 53001 
348 348 6 1 11.875 MD 15 0 10 1 38.47736626 53001 
350 215 1 1 6.625 AM 15 0.5101 51 1 38.47736626 88065 
215 350 6 1 17.625 PM 15 0.5101 51 1 38.47736626 88065 
348 6 3 4 9.25 AM 30 6.1774 50 1 38.47736626 7346 
6 348 6 2 13.167 MD 20 6.1774 50 1 38.47736626 7346 
347 8 7 4 13.25 MD 30 6.4003 55 1 38.47736626 77934 
8 347 6 4 17.292 PM 35 6.4003 55 1 36.55349794 77934 
347 215 2 1 6.125 AM 15 0.5925 13 1 38.47736626 134502 
215 347 6 1 12.125 MD 15 0.5925 13 1 38.47736626 134502 
347 347 5 1 13.75 MD 30 0 55 2 38.47736626 26152 
347 347 6 1 16.75 PM 30 0 55 2 38.47736626 26152 
1 347 6 2 1.75 MN 30 5.641 33 2 38.47736626 1913 
347 1 1 2 17.25 PM 30 5.641 33 2 38.47736626 1913 
348 312 1 2 7.333 AM 40 15.042 39 1 38.47736626 89156 
312 348 6 2 21.25 PM 30 15.042 39 1 38.47736626 89156 
348 18 1 2 6.167 AM 20 5.3019 48 1 38.47736626 40671 
18 348 6 2 17.667 PM 20 5.3019 48 1 38.47736626 40671 
348 6 1 4 9.667 AM 20 6.1774 42 1 38.47736626 41436 
6 348 6 4 17.417 PM 20 6.1774 42 1 36.55349794 41436 
350 8 1 4 8.25 AM 30 6.4455 48 1 38.47736626 120997 
8 350 6 4 17.167 PM 20 6.4455 48 1 36.55349794 120997 
350 226 2 2 12.25 MD 30 2.3773 14 2 38.47736626 132999 
226 350 6 2 17.333 PM 40 2.3773 14 2 38.47736626 132999 
350 226 2 2 12.25 MD 30 2.3773 12 2 38.47736626 17352 
226 350 6 2 17.333 PM 40 2.3773 12 2 38.47736626 17352 
350 226 2 4 12.25 MD 30 2.3773 7 2 38.47736626 133731 
226 350 6 2 17.333 PM 40 2.3773 7 2 38.47736626 133731 
350 1 7 4 14.25 MD 30 5.6727 43 2 38.47736626 57629 
1 350 6 4 15.25 MD 30 5.6727 43 2 38.47736626 57629 
350 334 1 4 5.708 AM 25 15.6384 21 2 38.47736626 27186 
334 350 6 4 17.498 PM 20.2 15.6384 21 2 41.78641975 27186 
350 350 2 1 6.292 AM 5 0 7 2 38.47736626 69556 
350 350 6 1 11.792 MD 5 0 7 2 38.47736626 69556 
348 1 7 4 10.25 MD 30 5.5834 64 2 38.47736626 25974 
1 348 6 2 15.625 MD 45 5.5834 64 2 38.47736626 25974 
348 317 1 4 6 AM 60 16.9627 38 2 46.17283951 72090 
317 348 6 4 17.417 PM 50 16.9627 38 2 41.78641975 72090 
347 231 1 4 7.25 AM 30 4.09 56 1 35.78395062 102739 
231 347 6 4 16.96 PM 34.8 4.09 56 1 38.47736626 102739 
347 155 1 2 6.418 AM 29.8 6.5282 22 1 34.62962963 19476 
155 347 6 4 17.25 PM 30 6.5282 22 1 36.55349794 19476 
347 62 1 4 6.125 AM 45 8.4254 21 1 35.78395062 94689 
62 347 6 4 18.25 PM 30 8.4254 21 1 36.55349794 94689 
347 215 2 1 6.125 AM 15 0.5925 15 1 38.47736626 4153 
215 347 6 1 12.167 MD 20 0.5925 15 1 38.47736626 4153 
177 350 6 4 18.88 PM 45 5.1464 38 1 36.55 145709 
350 177 1 4 8.88 AM 45 5.1464 38 1 38.48 145709 
350 350 2 1 6.20 AM 4 0 16 2 38.48 84187 
350 350 6 1 12.53 MD 4 0 16 2 38.48 84187 
350 350 2 1 6.20 AM 4 0 14 2 38.48 66695 
350 350 6 1 12.53 MD 4 0 14 2 38.48 66695 
350 348 2 1 12.63 MD 15 0.5731 12 1 38.48 75095 
348 350 6 1 17.88 PM 15 0.5731 12 1 38.48 75095 
350 348 2 1 12.63 MD 15 0.5731 10 2 38.48 108364 
348 350 6 1 17.88 PM 15 0.5731 10 2 38.48 108364 
350 76 1 4 8.875 AM 45 10.3498 63 2 38.47736626 105237 
76 350 6 4 12 MD 30 10.3498 63 2 38.47736626 105237 
62 350 6 4 22.25 MN 30 8.4646 44 1 38.47736626 124931 
350 62 1 4 12.25 MD 30 8.4646 44 1 38.47736626 124931 
62 350 6 4 22.25 MN 30 8.4646 23 2 38.47736626 61067 
350 62 1 4 12.25 MD 30 8.4646 23 2 38.47736626 61067 
348 1 1 2 7.582 AM 30.2 5.5834 40 2 38.47736626 116917 
1 348 6 4 13.25 MD 30 5.5834 40 2 38.47736626 116917 
348 79 2 4 12.5 MD 60 10.531 15 1 38.47736626 87584 
79 348 6 4 17.875 PM 15 10.531 15 1 36.55349794 87584 
348 1 1 4 5.13 AM 15 5.5834 27 1 38.48 95951 
1 348 6 4 17.33 PM 20 5.5834 27 1 36.55 95951 
348 22 7 4 10.25 MD 30 6.7196 27 2 38.48 85951 
22 348 6 4 13.75 MD 30 6.7196 27 2 38.48 85951 
348 215 2 1 6.58 AM 30 0.7769 9 2 38.48 63751 
215 348 6 1 12.75 MD 30 0.7769 9 2 38.48 63751 
348 215 2 1 6.58 AM 30 0.7769 5 1 38.48 77866 
215 348 6 1 12.75 MD 30 0.7769 5 1 38.48 77866 
347 242 1 4 9.25 AM 30 3.02 41 1 38.48 12910 
242 347 6 5 18.13 PM 15 3.02 41 1 69.26 12910 
347 62 1 4 5.33 AM 40 8.4254 36 2 38.48 109261 
62 347 6 4 16.58 PM 70 8.4254 36 2 38.48 109261 
347 350 2 1 13.08 MD 10 0.3314 13 2 38.48 57875 
350 347 6 1 17.08 PM 10 0.3314 13 2 38.48 57875 
347 212 2 1 6.42 AM 50 0.948 34 2 38.48 53299 
212 347 6 1 10.50 MD 60 0.948 34 2 38.48 53299 
347 347 2 1 12.21 MD 25 0 13 2 38.48 12937 
347 347 6 1 19.00 PM 30 0 13 2 38.48 12937 
347 350 2 1 6.92 AM 10 0.3314 10 1 38.48 6597 
350 347 6 1 12.08 MD 10 0.3314 10 1 38.48 6597 
347 155 1 5 7.17 AM 20 6.5282 40 1 96.19 146022 
155 347 1 5 19.25 PM 30 6.5282 40 1 38.48 146022 
350 24 1 4 5.33 AM 40 6.6879 55 1 38.48 39048 
24 350 6 4 18.33 PM 40 6.6879 55 1 36.55 39048 
348 236 2 2 11.50 MD 60 3.9008 12 1 38.48 2761 
236 348 6 2 19.13 PM 75 3.9008 12 1 38.48 2761 
350 76 1 4 6.83 AM 40 10.3498 39 2 35.78 85728 
76 350 6 4 18.42 PM 50 10.3498 39 2 36.55 85728 
350 79 2 3 6.33 AM 40 10.6376 17 2 38.48 44441 
79 350 6 3 13.13 MD 45 10.6376 17 2 38.48 44441 
350 79 2 4 12.58 MD 30 10.6376 13 1 38.48 46260 
79 350 6 4 19.29 PM 35 10.6376 13 1 38.48 46260 
350 78 1 4 6.46 AM 55 10.3697 49 2 35.78 99277 
78 350 6 4 16.50 PM 60 10.3697 49 2 38.48 99277 
350 150 2 4 6.00 AM 40 7.1741 14 1 35.78 39829 
150 350 6 4 12.58 MD 40 7.1741 14 1 38.48 39829 
366 14 7 2 7.25 AM 30 4.4221 27 1 71.02 19715 
14 366 6 2 20.25 PM 30 4.4221 27 1 71.02 19715 
366 236 7 2 13.25 MD 30 3.682 12 2 71.02 29280 
236 366 6 5 17.17 PM 20 3.682 12 2 127.84 29280 
366 366 2 1 6.92 AM 10 0 8 1 71.02 132098 
366 366 6 1 12.08 MD 10 0 8 1 71.02 132098 
350 348 4 5 16.04 PM 5 0.5731 41 2 38.48 138168 
348 350 6 5 16.25 PM 10 0.5731 41 2 38.48 138168 
350 348 4 5 16.04 PM 5 0.5731 9 1 38.48 88126 
348 350 6 5 16.25 PM 10 0.5731 9 1 38.48 88126 
350 60 1 6 6.50 AM 60 7.7521 19 1 38.48 67590 
60 350 6 6 18.50 PM 60 7.7521 19 1 38.48 67590 
350 206 1 2 6.63 AM 45 2.1851 28 1 34.63 65051 
206 350 6 2 17.25 PM 30 2.1851 28 1 38.48 65051 
350 350 2 1 6.71 AM 5 0 11 2 38.48 68692 
350 350 6 1 12.29 MD 5 0 11 2 38.48 68692 
350 350 2 1 12.29 MD 5 0 9 1 38.48 48800 
350 350 6 1 17.29 PM 5 0 9 1 38.48 48800 
349 269 1 5 6.75 AM 30 4.2483 29 1 108.8202663 110372 
269 349 6 5 17.75 PM 30 4.2483 29 1 117.5258876 110372 
349 207 2 4 6.125 AM 15 1.2298 22 1 40.48113905 69112 
207 349 6 4 12.25 MD 30 1.2298 22 1 43.52810651 69112 
349 207 2 4 6.125 AM 15 1.2298 18 1 40.48113905 4379 
207 349 6 4 12.25 MD 30 1.2298 18 1 43.52810651 4379 
346 318 1 4 4.835 AM 19.8 16.9137 33 2 43.52810651 35702 
318 346 6 4 15.25 MD 30 16.9137 33 2 43.52810651 35702 
346 346 2 1 6.625 AM 15 0 15 2 43.52810651 39651 
346 346 6 1 13.125 MD 15 0 15 2 43.52810651 39651 
346 215 2 1 12.083 MD 10 0.9693 7 1 43.52810651 73880 
215 346 6 1 17.333 PM 10 0.9693 7 1 43.52810651 73880 
1 345 6 4 19.17 PM 20 5.3135 42 1 43.53 36957 
345 1 1 4 14.25 MD 30 5.3135 42 1 43.53 36957 
346 202 1 4 5.25 AM 30 2.9072 49 1 43.52810651 148079 
202 346 6 4 16.667 PM 20 2.9072 49 1 43.52810651 148079 
346 346 2 1 12.583 MD 10 0 16 2 43.52810651 98219 
346 346 6 1 17.833 PM 10 0 16 2 43.52810651 98219 
346 346 2 1 12.583 MD 10 0 16 2 43.52810651 98219 
346 346 6 1 17.833 PM 10 0 16 2 43.52810651 98219 
346 79 1 4 13.5 MD 60 10.2424 23 1 43.52810651 17906 
79 346 6 4 22.25 MN 30 10.2424 23 1 43.52810651 17906 
345 1 1 4 10.125 MD 15 5.3135 56 1 43.52810651 24631 
1 345 6 4 11.708 MD 25 5.3135 56 1 43.52810651 24631 
345 312 1 4 6.5 AM 60 14.7894 49 2 52.23372781 82653 
312 345 6 4 17.417 PM 50 14.7894 49 2 47.27152367 82653 
345 63 1 4 8.208 AM 25 8.9093 19 1 43.52810651 44333 
63 345 6 4 17.75 PM 30 8.9093 19 1 41.35170118 44333 
345 3 3 2 18.21 PM 25 4.6556 39 1 43.53 122180 
3 345 6 2 19.17 PM 20 4.6556 39 1 43.53 122180 
345 160 5 4 17.58 PM 10 6.0899 38 2 41.35 44350 
160 345 6 5 23.29 MN 15 6.0899 38 2 43.53 44350 
346 1 1 4 8.167 AM 20 5.2897 41 1 43.52810651 94631 
1 346 6 4 17.835 PM 19.8 5.2897 41 1 41.35170118 94631 
349 8 1 4 17.25 PM 30 6.1295 32 1 41.35170118 36981 
8 349 6 4 7.25 AM 30 6.1295 32 1 40.48113905 36981 
349 349 2 1 6.875 AM 15 0 12 2 43.52810651 92973 
349 349 6 1 12.125 MD 15 0 12 2 43.52810651 92973 
349 349 2 1 6.875 AM 15 0 8 1 43.52810651 107467 
349 349 6 1 12.125 MD 15 0 8 1 43.52810651 107467 
346 76 1 4 6.417 AM 50 9.9105 35 1 40.48113905 38783 
76 346 6 4 17.375 PM 45 9.9105 35 1 41.35170118 38783 
346 76 1 4 5.375 AM 45 9.9105 33 2 43.52810651 37127 
76 346 6 4 17.25 PM 30 9.9105 33 2 41.35170118 37127 
346 101 1 4 6.375 AM 45 9.6003 17 1 40.48113905 105263 
101 346 6 4 17.458 PM 55 9.6003 17 1 41.35170118 105263 
346 77 1 4 6.75 AM 30 9.5824 47 1 40.48113905 87338 
77 346 6 4 17.542 PM 35 9.5824 47 1 41.35170118 87338 
346 242 1 2 7.167 AM 20 2.6493 24 2 43.52810651 127959 
242 346 6 2 15.708 MD 25 2.6493 24 2 43.52810651 127959 
346 72 1 4 6.333 AM 40 10.4661 21 1 40.48113905 137390 
72 346 6 4 16.25 PM 30 10.4661 21 1 43.52810651 137390 
346 221 2 1 12.375 MD 15 0.8216 13 2 43.52810651 111711 
221 346 6 1 17.793 PM 14.8 0.8216 13 2 43.52810651 111711 
27 349 6 4 19.167 PM 20 7.2435 36 2 43.52810651 106605 
349 61 1 4 9.333 AM 40 7.6204 36 2 43.52810651 106605 
346 122 1 4 13.50 MD 20 8.7871 40 1 43.53 91058 
122 346 6 2 14.83 MD 40 8.7871 40 1 43.53 91058 
346 122 1 1 7.07 AM 8 8.7871 17 1 43.53 128418 
122 346 6 1 12.58 MD 10 8.7871 17 1 43.53 128418 
346 346 2 1 12.54 MD 5 0 12 2 43.53 121697 
346 346 6 1 17.54 PM 5 0 12 2 43.53 121697 
346 346 2 1 12.67 MD 20 0 11 2 43.53 57234 
346 346 6 1 17.67 PM 20 0 11 2 43.53 57234 
349 12 7 4 15.25 MD 30 5.0477 63 2 43.53 30658 
12 349 6 4 17.25 PM 30 5.0477 63 2 41.35 30658 
349 1 1 3 15.25 MD 30 5.3548 27 1 43.53 65272 
1 349 6 3 6.13 AM 15 5.3548 27 1 52.23 65272 
349 349 2 1 6.79 AM 5 0 8 1 43.53 136274 
349 349 6 1 11.79 MD 5 0 8 1 43.53 136274 
349 100 1 4 13.50 MD 60 10.0702 30 1 43.53 4412 
100 349 6 4 22.25 MN 30 10.0702 30 1 43.53 4412 
349 349 1 1 14.54 MD 5 0 36 2 43.53 9226 
349 349 6 1 21.04 PM 5 0 36 2 43.53 9226 
349 215 2 1 12.33 MD 9 0.8307 14 2 43.53 107305 
215 349 6 1 18.08 PM 9 0.8307 14 2 43.53 107305 
349 349 2 1 6.29 AM 5 0 10 1 43.53 9610 
349 349 6 1 12.29 MD 5 0 10 1 43.53 9610 
349 350 2 1 12.29 MD 5 0.3208 8 2 43.53 61511 
350 349 6 1 17.29 PM 5 0.3208 8 2 43.53 61511 
335 346 6 2 18.75 PM 60 16.1579 50 1 43.52810651 54677 
346 335 1 2 5 AM 60 16.1579 50 1 43.52810651 54677 
349 27 1 4 6.917 AM 20 7.2435 37 1 40.48113905 6346 
27 349 6 4 17.167 PM 20 7.2435 37 1 41.35170118 6346 
349 215 2 1 6.002 AM 9.8 0.8307 12 1 43.52810651 83588 
215 349 6 1 12.333 MD 10 0.8307 12 1 43.52810651 83588 
349 349 2 1 12.292 MD 5 0 8 2 43.52810651 23216 
349 349 6 1 17.542 PM 5 0 8 2 43.52810651 23216 
345 1 1 3 6.25 AM 30 5.3135 48 1 43.53 110592 
1 345 6 3 17.25 PM 30 5.3135 48 1 52.23 110592 
363 268 7 4 7.00 AM 60 4.7309 36 1 61.79 94743 
268 363 6 4 12.50 MD 60 4.7309 36 1 71.02 94743 
363 354 2 1 6.88 AM 15 0.2465 7 1 71.02 18558 
354 363 6 1 12.17 MD 20 0.2465 7 1 71.02 18558 
109 8 3 2 12.75 MD 30 5.8244 38 2 48.51 142896 
8 42 7 2 14.83 MD 20 1.7303 38 2 48.51 142896 
42 109 6 2 17.75 PM 60 6.8875 38 2 43.66 142896 
109 100 2 2 6.17 AM 20 1.7594 15 1 48.51 126560 
100 109 6 2 12.75 MD 30 1.7594 15 1 48.51 126560 
109 77 7 5 17.08 PM 10 2.717 15 1 174.65 126560 
77 109 6 5 18.92 PM 10 2.717 15 1 63.07 126560 
109 109 2 1 10.08 MD 10 0 13 2 48.51 119940 
109 96 7 1 15.04 MD 5 0.8803 13 2 48.51 119940 
96 109 6 1 18.25 PM 30 0.8803 13 2 48.51 119940 
109 306 1 1 10.67 MD 60 2.5667 53 1 48.51 73386 
306 95 1 1 12.96 MD 5 2.1904 53 1 48.51 73386 
95 330 1 1 13.79 MD 5 0.9666 53 1 48.51 73386 
330 109 6 1 17.75 PM 30 1.0611 53 1 48.51 73386 
109 96 1 1 11.58 MD 10 0.8803 37 2 48.51 22611 
96 109 6 1 16.13 PM 15 0.8803 37 2 48.51 22611 
109 96 1 1 11.58 MD 10 0.8803 18 1 48.51 107499 
96 109 6 1 14.13 MD 15 0.8803 18 1 48.51 107499 
109 97 2 1 8.75 AM 30 1.3288 17 2 48.51 22307 
97 109 6 1 19.50 PM 60 1.3288 17 2 48.51 22307 
109 97 2 1 6.75 AM 30 1.3288 14 2 48.51 85325 
97 109 6 1 13.50 MD 60 1.3288 14 2 48.51 85325 
109 96 1 1 14.58 MD 10 0.8803 14 2 48.51 85325 
96 109 6 1 16.25 PM 30 0.8803 14 2 48.51 85325 
109 8 1 2 7.167 AM 20 5.8244 28 1 48.51255754 30231 
8 8 3 1 19.083 PM 10 0 28 1 48.51255754 30231 
8 109 6 2 19.585 PM 19.8 5.8244 28 1 48.51255754 30231 
109 329 1 1 6.667 AM 20 1.5137 29 1 48.51255754 15077 
329 109 6 3 18.25 PM 30 1.5137 29 1 67.91758056 15077 
109 109 7 1 8.542 AM 5 0 29 2 48.51255754 104931 
109 109 6 1 8.71 AM 4.8 0 29 2 48.51255754 104931 
109 12 2 4 12.375 MD 45 6.8826 29 2 48.51255754 104931 
12 8 7 1 18.125 PM 15 1.0855 29 2 48.51255754 104931 
8 109 6 2 18.79 PM 55.2 5.8244 29 2 43.66130179 104931 
109 109 2 1 8.542 AM 5 0 5 1 48.51255754 71912 
109 109 7 1 16.083 PM 10 0 5 1 48.51255754 71912 
109 109 6 1 19.042 PM 5 0 5 1 48.51255754 71912 
109 313 1 3 5.083 AM 10 4.1831 31 1 48.51255754 82505 
313 109 6 3 20.375 PM 15 4.1831 31 1 48.51255754 82505 
109 313 7 2 13.917 MD 50 4.1831 30 2 48.51255754 54581 
313 109 6 3 20.375 PM 15 4.1831 30 2 48.51255754 54581 
109 79 2 2 12.667 MD 20 1.9935 12 1 48.51255754 57112 
79 109 6 2 19.333 PM 40 1.9935 12 1 48.51255754 57112 
109 175 1 5 8.375 AM 45 8.3754 53 1 48.51255754 3939 
175 109 6 5 17.418 PM 29.8 8.3754 53 1 87.32260358 3939 
109 231 1 2 5.25 AM 30 8.0539 37 2 48.51255754 108400 
231 109 6 2 14.625 MD 75 8.0539 37 2 48.51255754 108400 
109 384 1 2 7.208 AM 25 4.2877 27 1 48.51255754 64543 
384 109 6 2 22.25 MN 30 4.2877 27 1 48.51255754 64543 
109 108 1 1 7.085 AM 19.8 0.7393 29 2 48.51255754 132321 
108 109 6 1 7.54 AM 25.2 0.7393 29 2 48.51255754 132321 
109 96 7 1 12.875 MD 15 0.8803 29 2 48.51255754 132321 
96 109 6 1 13.375 MD 15 0.8803 29 2 48.51255754 132321 
109 109 7 1 16.373 PM 5.2 0 29 2 48.51255754 132321 
109 96 7 1 16.583 PM 10 0.8803 29 2 48.51255754 132321 
96 109 7 1 16.833 PM 10 0.8803 29 2 48.51255754 132321 
109 109 6 1 17.21 PM 4.8 0 29 2 48.51255754 132321 
109 109 2 1 9.165 AM 10.2 0 10 2 48.51255754 79103 
109 96 7 1 10.833 MD 10 0.8803 10 2 48.51255754 79103 
96 109 7 1 11.583 MD 10 0.8803 10 2 48.51255754 79103 
109 109 6 1 12.752 MD 9.8 0 10 2 48.51255754 79103 
