origin	destination	reason	MODO	HMV	RED	duration	distance	age	gender	FEV	ID	
400 143 6 3 15.17 MD 20 4.5399 42 2 28.07 119128 
143 142 2 2 6.17 AM 20 0.5455 15 2 28.07 82492 
142 143 6 2 12.50 MD 20 0.5455 15 2 28.07 82492 
143 98 1 4 9.50 AM 60 6.7561 22 2 28.07 80324 
98 143 6 4 21.75 PM 90 6.7561 22 2 28.07 80324 
143 126 1 3 7.75 AM 30 4.7572 19 1 19.65 106885 
126 143 6 3 17.75 PM 30 4.7572 19 1 50.52 106885 
350 348 6 1 12.25 MD 30 0.5731 12 1 38.47736626 64948 
348 350 2 1 6.75 AM 30 0.5731 12 1 38.47736626 64948 
143 79 2 4 7.58 AM 50 7.4139 40 2 26.10 63996 
79 143 6 4 16.92 PM 10 7.4139 40 2 28.07 63996 
143 104 1 3 6.50 AM 60 5.8579 37 1 28.07 96729 
104 143 6 3 20.50 PM 60 5.8579 37 1 28.07 96729 
143 151 1 1 6.75 AM 30 1.9728 32 2 28.07 130900 
151 143 6 1 18.25 PM 30 1.9728 32 2 28.07 130900 
143 146 2 1 12.46 MD 15 0.703 13 1 28.07 41927 
146 143 6 1 18.13 PM 15 0.703 13 1 28.07 41927 
143 212 1 4 6.04 AM 85.2 7.9458 25 1 26.10305085 127071 
212 143 6 4 14.375 MD 45 7.9458 25 1 28.06779661 127071 
143 202 1 4 10.375 MD 45 5.8767 35 2 28.06779661 102261 
202 143 6 4 18.375 PM 45 5.8767 35 2 26.66440678 102261 
143 11 2 4 8.25 AM 30 6.5808 16 1 28.06779661 102603 
11 143 6 4 13.25 MD 30 6.5808 16 1 28.06779661 102603 
143 143 2 1 8.042 AM 5 0 4 1 28.06779661 26882 
143 143 6 1 12.042 MD 5 0 4 1 28.06779661 26882 
143 267 1 3 5.5 AM 60 10.19 43 1 28.06779661 56828 
267 143 6 3 20.5 PM 60 10.19 43 1 28.06779661 56828 
143 267 1 3 21.25 PM 90 10.19 40 1 28.07 74394 
267 143 6 3 6.50 AM 60 10.19 40 1 28.07 74394 
143 143 3 4 14.25 MD 30 0 41 2 28.07 4219 
143 143 6 4 18.25 PM 30 0 41 2 26.66 4219 
143 78 2 1 7.58 AM 30 7.6041 18 1 28.07 87661 
78 143 6 1 12.75 MD 30 7.6041 18 1 28.07 87661 
143 149 2 2 5.92 AM 30 1.4826 15 2 28.07 77042 
149 143 6 2 12.75 MD 30 1.4826 15 2 28.07 77042 
143 200 1 4 7.25 AM 30 5.5358 37 1 26.10305085 102058 
200 143 6 4 18.25 PM 30 5.5358 37 1 26.66440678 102058 
143 146 7 1 6.875 AM 15 0.703 29 2 28.06779661 70685 
146 143 6 1 10.125 MD 15 0.703 29 2 28.06779661 70685 
143 143 2 1 6.875 AM 15 0 8 1 28.06779661 145991 
143 143 6 1 12.625 MD 15 0 8 1 28.06779661 145991 
350 19 1 4 4.75 AM 30 5.6101 62 1 38.47736626 21671 
19 350 6 4 18.25 PM 30 5.6101 62 1 36.55349794 21671 
350 19 1 4 4.75 AM 30 5.6101 34 1 38.47736626 116763 
19 350 6 4 18.25 PM 30 5.6101 34 1 36.55349794 116763 
350 215 2 1 6.375 AM 15 0.5101 16 2 38.47736626 122773 
215 350 6 1 12.625 MD 15 0.5101 16 2 38.47736626 122773 
143 156 1 2 6.96 AM 34.8 4.326 35 2 28.06779661 33843 
156 143 6 2 19.71 PM 34.8 4.326 35 2 28.06779661 33843 
143 151 2 2 6.25 AM 30 1.9728 13 1 28.06779661 115237 
151 143 6 2 12.75 MD 30 1.9728 13 1 28.06779661 115237 
143 269 5 4 8.50 AM 60 10.9115 76 1 28.07 36378 
269 143 6 4 18.25 PM 30 10.9115 76 1 30.87 36378 
143 269 5 4 8.50 AM 60 10.9115 66 2 28.07 51768 
269 143 6 4 18.25 PM 30 10.9115 66 2 30.87 51768 
143 22 1 5 13.75 MD 30 4.9973 50 1 28.06779661 50654 
22 143 6 2 16.25 PM 30 4.9973 50 1 28.06779661 50654 
143 155 5 4 18.25 PM 30 4.1494 45 2 26.66440678 57224 
155 143 6 4 21.25 PM 30 4.1494 45 2 28.06779661 57224 
143 143 4 1 12.373 MD 5.2 0 4 2 28.06779661 78897 
143 143 6 1 17.042 PM 5 0 4 2 28.06779661 78897 
143 18 1 2 7.25 AM 30 5.1992 58 1 28.06779661 123387 
18 143 6 2 17.25 PM 30 5.1992 58 1 25.26101695 123387 
79 350 6 4 18.5 PM 60 10.6376 56 1 36.55349794 32852 
350 79 1 4 6.125 AM 75 10.6376 56 1 35.78395062 32852 
79 350 6 4 18.5 PM 60 10.6376 56 1 36.55349794 32852 
76 350 6 4 18.5 PM 60 10.3498 25 2 36.55349794 31625 
350 18 2 2 5.75 AM 30 5.304 25 2 38.47736626 31625 
18 76 1 4 7.75 AM 30 5.3923 25 2 35.78395062 31625 
350 350 6 4 18.5 PM 60 0 25 2 36.55349794 31625 
143 161 1 4 7.75 AM 30 2.9142 50 2 26.10 144159 
161 143 6 4 22.00 MN 30 2.9142 50 2 28.07 144159 
143 22 1 2 8.25 AM 30 4.9973 52 1 28.07 12709 
22 143 6 5 16.25 PM 30 4.9973 52 1 28.07 12709 
143 146 4 1 12.17 MD 20 0.703 14 2 28.07 120499 
146 143 6 1 18.17 PM 20 0.703 14 2 28.07 120499 
143 279 1 4 5.25 AM 90 13.453 42 1 28.06779661 140986 
279 143 6 4 14.875 MD 75 13.453 42 1 28.06779661 140986 
143 143 5 1 9.125 AM 15 0 40 2 28.06779661 82865 
143 143 6 1 12.125 MD 15 0 40 2 28.06779661 82865 
143 143 5 1 13.125 MD 15 0 40 2 28.06779661 82865 
143 143 6 1 17.125 PM 15 0 40 2 28.06779661 82865 
143 71 2 3 6.5 AM 30 9.3265 14 1 28.06779661 133217 
71 143 6 3 13.25 MD 30 9.3265 14 1 28.06779661 133217 
143 71 2 3 6.5 AM 30 9.3265 11 1 28.06779661 80961 
71 143 6 3 13.25 MD 30 9.3265 11 1 28.06779661 80961 
143 302 7 3 12 MD 120 20.3679 66 1 28.06779661 109241 
302 143 6 3 16 PM 120 20.3679 66 1 28.06779661 109241 
143 150 5 5 7.915 AM 10.2 2.1207 63 2 44.90847458 102524 
150 143 6 2 12.583 MD 10 2.1207 63 2 28.06779661 102524 
143 67 1 4 20.38 PM 45 8.446 33 1 28.07 13157 
67 143 6 4 6.38 AM 45 8.446 33 1 26.10 13157 
143 143 3 4 10.25 MD 30 0 31 2 28.07 74596 
143 143 6 4 12.25 MD 30 0 31 2 28.07 74596 
143 143 2 1 6.17 AM 20 0 9 2 28.07 31895 
143 143 6 1 12.67 MD 20 0 9 2 28.07 31895 
1 350 6 2 14.25 MD 30 5.6727 53 1 38.47736626 133638 
350 1 1 4 7.665 AM 40.2 5.6727 53 1 35.78395062 133638 
1 350 6 4 15.25 MD 30 5.6727 53 1 38.47736626 133638 
358 350 4 5 18.75 PM 30 0.9905 56 2 69.25925926 74235 
350 221 7 5 10.125 MD 15 0.9863 56 2 38.47736626 74235 
221 350 6 5 16.125 PM 15 0.9863 56 2 38.47736626 74235 
350 1 1 5 7.25 AM 30 5.6727 31 1 61.56378601 103895 
1 350 6 4 20.25 PM 30 5.6727 31 1 38.47736626 103895 
143 334 1 4 6.375 AM 45 9.7318 63 1 33.68135593 49974 
334 143 6 4 18.375 PM 45 9.7318 63 1 30.48162712 49974 
143 143 5 1 15.042 MD 5 0 62 2 28.06779661 54241 
143 143 6 1 16.042 PM 5 0 62 2 28.06779661 54241 
143 27 2 1 12.418 MD 29.8 5.773 13 2 28.06779661 124912 
27 143 6 1 18.25 PM 30 5.773 13 2 28.06779661 124912 
143 143 7 1 6.58 AM 10 0 37 2 28.07 120097 
143 2 7 2 8.50 AM 60 5.8162 37 2 28.07 120097 
2 143 6 1 11.58 MD 10 5.8162 37 2 28.07 120097 
143 78 1 2 10.17 MD 20 7.6041 21 1 28.07 51886 
78 143 6 2 20.17 PM 20 7.6041 21 1 28.07 51886 
143 5 1 2 7.75 AM 30 5.4061 18 2 28.07 47601 
5 143 6 2 20.75 PM 30 5.4061 18 2 28.07 47601 
143 143 2 1 6.54 AM 5 0 10 1 28.07 107446 
143 143 6 1 12.54 MD 5 0 10 1 28.07 107446 
143 62 1 4 20.25 PM 30 6.4045 45 1 28.07 60265 
62 143 6 4 6.25 AM 30 6.4045 45 1 26.10 60265 
143 68 1 4 15.50 MD 60 8.8817 22 1 28.07 70731 
68 143 6 4 21.50 PM 60 8.8817 22 1 28.07 70731 
143 76 2 4 12.50 MD 60 8.0995 42 2 28.07 87110 
76 143 6 4 18.50 PM 60 8.0995 42 2 26.66 87110 
143 143 2 1 6.79 AM 5 0 14 1 28.07 78126 
143 143 6 1 12.04 MD 5 0 14 1 28.07 78126 
143 143 2 1 6.79 AM 5 0 6 1 28.07 90265 
143 143 6 1 12.04 MD 5 0 6 1 28.07 90265 
143 69 1 2 7.75 AM 30 8.8863 36 2 28.06779661 27677 
69 143 6 2 20.25 PM 30 8.8863 36 2 28.06779661 27677 
143 125 2 2 6 AM 30 3.9426 14 1 28.06779661 22612 
125 143 6 2 14.25 MD 30 3.9426 14 1 28.06779661 22612 
143 337 1 4 5.165 AM 100.2 12.3162 38 1 28.06779661 32866 
337 143 6 4 14.667 MD 80 12.3162 38 1 28.06779661 32866 
143 10 1 4 12.75 MD 30 6.1729 39 2 28.06779661 117891 
10 143 6 4 17.25 PM 30 6.1729 39 2 26.66440678 117891 
143 149 2 2 11.75 MD 30 1.4826 10 1 28.06779661 141343 
149 143 6 1 17.75 PM 30 1.4826 10 1 28.06779661 141343 
143 341 1 2 5.5 AM 120 39.1849 50 2 28.06779661 141244 
341 143 6 2 19 PM 120 39.1849 50 2 28.06779661 141244 
143 62 1 4 6.875 AM 45 6.4045 33 2 26.10305085 128855 
62 143 6 4 15.375 MD 45 6.4045 33 2 28.06779661 128855 
143 143 1 1 5.915 AM 10.2 0 30 1 28.06779661 68309 
143 143 6 1 16.083 PM 10 0 30 1 28.06779661 68309 
143 146 2 1 12.167 MD 20 0.703 13 2 28.06779661 62076 
146 143 6 1 18.167 PM 20 0.703 13 2 28.06779661 62076 
143 197 7 1 6.335 AM 19.8 5.3145 25 1 28.06779661 144692 
197 143 6 1 12.25 MD 30 5.3145 25 1 28.06779661 144692 
143 231 2 4 7.375 AM 45 5.7532 21 2 26.10305085 71267 
231 143 6 4 13.375 MD 45 5.7532 21 2 28.06779661 71267 
143 60 1 4 5.75 AM 30 6.5711 20 1 28.07 130097 
60 143 6 4 14.25 MD 30 6.5711 20 1 28.07 130097 
143 96 1 2 12.83 MD 100 7.8641 26 2 28.07 45417 
96 143 6 4 22.08 MN 50 7.8641 26 2 28.07 45417 
143 62 1 4 7.50 AM 60 6.4045 25 1 26.10 15578 
62 143 6 4 19.00 PM 60 6.4045 25 1 28.07 15578 
143 143 2 1 7.08 AM 10 0 6 2 28.07 17099 
143 143 6 1 12.08 MD 10 0 6 2 28.07 17099 
143 149 2 3 12.75 MD 30 1.4826 7 2 28.07 141518 
149 143 6 3 17.75 PM 30 1.4826 7 2 28.07 141518 
79 348 6 4 18.5 PM 60 10.531 40 1 36.55349794 100753 
348 79 1 4 6.25 AM 60 10.531 40 1 35.78395062 100753 
79 348 6 4 18.5 PM 60 10.531 40 1 36.55349794 100753 
359 348 6 1 12.333 MD 10 0.4852 11 2 38.47736626 119807 
348 359 2 1 6.333 AM 10 0.4852 11 2 38.47736626 119807 
359 348 6 1 12.333 MD 10 0.4852 11 2 38.47736626 119807 
143 149 1 1 6.625 AM 15 1.4826 44 1 28.06779661 64893 
149 143 6 1 7.375 AM 15 1.4826 44 1 28.06779661 64893 
143 161 1 5 9.75 AM 30 2.9142 32 2 28.06779661 25030 
161 143 6 5 19.25 PM 30 2.9142 32 2 28.06779661 25030 
143 161 5 4 6.75 AM 30 2.9142 12 1 26.10305085 17895 
161 143 6 4 10.25 MD 30 2.9142 12 1 28.06779661 17895 
143 143 2 1 12.498 MD 20.2 0 12 1 28.06779661 17895 
143 143 6 1 19.085 PM 19.8 0 12 1 28.06779661 17895 
143 142 1 1 5.25 AM 30 0.5455 43 1 28.07 13144 
142 143 6 1 22.75 MN 30 0.5455 43 1 28.07 13144 
143 131 1 2 9.17 AM 20 2.7419 22 2 28.07 22686 
131 143 6 2 18.83 PM 20 2.7419 22 2 28.07 22686 
143 154 1 3 8.08 AM 10 3.3988 17 1 28.07 72459 
154 143 6 3 17.92 PM 10 3.3988 17 1 50.52 72459 
143 81 1 3 9.50 AM 60 8.1322 15 2 28.07 74142 
81 143 6 3 21.50 PM 60 8.1322 15 2 28.07 74142 
143 147 2 1 12.13 MD 15 1.3858 14 1 28.07 126773 
147 143 6 1 18.96 PM 15 1.3858 14 1 28.07 126773 
143 147 2 1 12.13 MD 15 1.3858 11 2 28.07 37860 
147 143 6 1 18.96 PM 15 1.3858 11 2 28.07 37860 
143 147 2 1 6.13 AM 15 1.3858 8 2 28.07 24034 
147 143 6 1 12.13 MD 15 1.3858 8 2 28.07 24034 
143 147 2 1 6.13 AM 15 1.3858 6 1 28.07 62295 
147 143 6 1 12.13 MD 15 1.3858 6 1 28.07 62295 
143 6 1 4 7.58 AM 10 5.3603 53 2 26.10 49765 
6 143 6 4 16.83 PM 20 5.3603 53 2 28.07 49765 
143 76 2 2 5.75 AM 30 8.0995 23 2 28.07 56279 
76 143 6 2 11.25 MD 30 8.0995 23 2 28.07 56279 
143 1 1 4 7.38 AM 15 5.9185 52 1 26.10 133517 
1 143 6 4 19.83 PM 20 5.9185 52 1 28.07 133517 
143 183 2 4 22.25 MN 30 4.768 21 2 28.07 36264 
183 143 6 4 18.75 PM 30 4.768 21 2 26.66 36264 
143 62 1 3 7.25 AM 30 6.4045 25 1 16.84 108229 
62 143 6 3 16.75 PM 30 6.4045 25 1 28.07 108229 
143 62 1 3 5.25 AM 30 6.4045 24 2 28.07 103799 
62 143 6 3 13.75 MD 30 6.4045 24 2 28.07 103799 
143 306 1 3 7.25 AM 30 9.7784 44 1 18.07 98244 
306 143 6 3 11.75 MD 30 9.7784 44 1 30.12 98244 
143 306 1 3 14.25 MD 30 9.7784 44 1 30.12 98244 
306 143 6 3 17.75 PM 30 9.7784 44 1 21.08 98244 
143 13 1 4 6.25 AM 30 6.3802 42 2 28.01 19640 
13 143 6 4 18.25 PM 30 6.3802 42 2 28.61 19640 
143 30 2 4 6.75 AM 30 6.7277 18 1 28.01 27905 
30 143 6 4 13.33 MD 40 6.7277 18 1 30.12 27905 
350 334 1 4 5.75 AM 30 15.6384 47 1 38.48 11981 
334 350 6 4 17.38 PM 45 15.6384 47 1 41.79 11981 
350 267 2 2 7.29 AM 35 3.3212 16 1 34.63 74819 
267 350 6 2 14.33 MD 40 3.3212 16 1 38.48 74819 
143 96 1 4 6.00 AM 60 7.8641 43 1 28.01 67593 
96 143 6 4 19.42 PM 50 7.8641 43 1 30.12 67593 
143 4 3 4 8.75 AM 30 5.7178 33 2 30.12 29872 
4 143 6 4 12.25 MD 30 5.7178 33 2 30.12 29872 
143 142 2 1 7.42 AM 10 0.5455 14 1 30.12 54128 
142 143 6 1 12.67 MD 20 0.5455 14 1 30.12 54128 
143 200 1 4 13.25 MD 60 5.5358 45 1 30.12003693 115603 
200 143 6 4 22.5 MN 60 5.5358 45 1 30.12003693 115603 
143 149 2 1 17.125 PM 15 1.4826 20 2 30.12003693 147468 
149 143 6 1 18.125 PM 15 1.4826 20 2 30.12003693 147468 
143 149 2 1 17.125 PM 15 1.4826 16 1 30.12003693 95151 
149 143 6 1 18.125 PM 15 1.4826 16 1 30.12003693 95151 
143 149 2 1 17.125 PM 15 1.4826 14 2 30.12003693 85866 
149 143 6 1 18.125 PM 15 1.4826 14 2 30.12003693 85866 
143 134 3 5 8.625 AM 15 1.4821 43 2 30.12003693 122949 
134 143 6 5 10.125 MD 15 1.4821 43 2 30.12003693 122949 
143 1 7 2 8.75 AM 90 5.9185 35 2 30.12003693 12399 
1 143 6 2 10.415 MD 70.2 5.9185 35 2 30.12003693 12399 
143 143 2 1 7.915 AM 10.2 0 14 1 30.12003693 96266 
143 143 6 1 12.667 MD 20 0 14 1 30.12003693 96266 
143 143 2 1 7.915 AM 10.2 0 12 1 30.12003693 126683 
143 143 6 1 12.667 MD 20 0 12 1 30.12003693 126683 
143 143 2 1 7.915 AM 10.2 0 7 2 30.12003693 103726 
143 143 6 1 12.667 MD 20 0 7 2 30.12003693 103726 
143 151 7 2 17.63 PM 15 1.9728 55 2 30.12 60419 
151 143 6 2 22.79 MN 95 1.9728 55 2 30.12 60419 
143 7 1 4 6.75 AM 30 5.7114 30 1 28.01 54921 
7 143 6 4 19.25 PM 30 5.7114 30 1 30.12 54921 
143 157 2 2 18.38 PM 45 3.9407 23 1 30.12 80511 
157 143 6 2 22.38 MN 45 3.9407 23 1 30.12 80511 
143 333 2 4 12.25 MD 90 8.558 16 2 30.12 6634 
333 143 6 4 19.83 PM 80 8.558 16 2 30.12 6634 
143 269 4 4 7.042 AM 65 10.9115 26 1 26.20443213 65947 
269 276 7 2 8.583 AM 10 1.2538 26 1 30.12003693 65947 
276 143 6 4 20.25 PM 90 11.9085 26 1 30.12003693 65947 
143 269 4 4 7.042 AM 65 10.9115 23 2 26.20443213 118037 
269 276 7 2 8.583 AM 10 1.2538 23 2 30.12003693 118037 
276 143 6 4 20.25 PM 90 11.9085 23 2 30.12003693 118037 
143 131 1 2 8.25 AM 30 2.7419 30 2 30.12003693 1713 
131 143 6 2 19.458 PM 25 2.7419 30 2 30.12003693 1713 
143 143 2 1 7.915 AM 10.2 0 13 1 30.12003693 141037 
143 143 6 1 12.583 MD 10 0 13 1 30.12003693 141037 
143 150 7 6 7.083 AM 10 2.1207 62 1 30.12003693 79391 
150 143 6 6 8.083 AM 10 2.1207 62 1 30.12003693 79391 
143 19 1 2 5.125 AM 75 5.0827 59 1 30.12003693 130134 
19 143 6 2 17.833 PM 40 5.0827 59 1 27.10803324 130134 
143 156 7 2 9.875 AM 45 4.326 43 2 30.12003693 90891 
156 143 6 2 12.125 MD 45 4.326 43 2 30.12003693 90891 
143 150 2 2 6.292 AM 35 2.1207 12 1 30.12003693 49372 
150 143 6 2 12.625 MD 15 2.1207 12 1 30.12003693 49372 
143 170 1 2 7.75 AM 30 3.0883 39 1 30.12003693 132243 
170 185 1 1 14.875 MD 15 1.0076 39 1 30.12003693 132243 
185 143 6 2 17.75 PM 30 4.0958 39 1 30.12003693 132243 
143 143 1 1 7.04 AM 5 0 56 1 30.12 86156 
143 143 6 1 17.96 PM 5 0 56 1 30.12 86156 
143 143 1 1 7.04 AM 5 0 53 2 30.12 104811 
143 143 6 1 17.96 PM 5 0 53 2 30.12 104811 
143 143 1 1 7.04 AM 5 0 20 1 30.12 73525 
143 143 6 1 17.96 PM 5 0 20 1 30.12 73525 
143 79 1 3 5.83 AM 40 7.4139 40 1 30.12 50060 
79 143 6 3 13.67 MD 40 7.4139 40 1 30.12 50060 
143 154 1 2 7.25 AM 30 3.3988 34 2 30.12 137704 
154 143 6 2 18.25 PM 30 3.3988 34 2 30.12 137704 
143 151 2 5 6.63 AM 45 1.9728 17 1 48.19 141155 
151 143 6 1 13.00 MD 60 1.9728 17 1 30.12 141155 
143 151 2 5 6.63 AM 45 1.9728 14 1 48.19 50168 
151 143 6 1 13.00 MD 60 1.9728 14 1 30.12 50168 
143 132 2 5 6.63 AM 45 2.28 12 1 48.19 47704 
132 143 6 1 13.00 MD 60 2.28 12 1 30.12 47704 
143 79 1 4 12.292 MD 5 7.4139 45 1 30.12003693 67021 
79 143 6 4 21.417 PM 50 7.4139 45 1 30.12003693 67021 
143 143 1 1 5.915 AM 10.2 0 40 2 30.12003693 68821 
143 143 6 1 17.915 PM 10.2 0 40 2 30.12003693 68821 
143 143 2 1 12.915 MD 10.2 0 20 1 30.12003693 40811 
143 143 6 1 19.252 PM 9.8 0 20 1 30.12003693 40811 
143 139 2 1 6.335 AM 19.8 0.8871 17 1 30.12003693 20023 
139 143 6 1 12.498 MD 20.2 0.8871 17 1 30.12003693 20023 
143 318 1 4 6.83 AM 40 11.3571 48 1 36.14 107920 
318 143 6 4 18.58 PM 50 11.3571 48 1 32.71 107920 
143 318 1 4 6.83 AM 40 11.3571 44 2 36.14 136513 
318 143 6 4 18.58 PM 50 11.3571 44 2 32.71 136513 
143 142 2 1 6.75 AM 10 0.5455 16 2 30.12 149763 
142 143 6 1 12.92 MD 10 0.5455 16 2 30.12 149763 
143 143 2 4 5.54 AM 5 0 10 2 30.12 105909 
143 143 6 1 19.96 PM 5 0 10 2 30.12 105909 
143 143 2 1 11.58 MD 10 0 10 1 30.12 133111 
143 143 6 1 5.42 AM 10 0 10 1 30.12 133111 
143 143 2 1 7.92 AM 10 0 5 2 30.12 90235 
143 143 6 1 11.92 MD 10 0 5 2 30.12 90235 
143 143 1 1 14.08 MD 10 0 53 2 30.12 15361 
143 143 6 1 20.92 PM 10 0 53 2 30.12 15361 
143 1 1 4 8.38 AM 45 5.9185 35 2 30.12 14295 
1 143 6 4 17.50 PM 60 5.9185 35 2 28.61 14295 
143 143 2 1 12.08 MD 10 0 12 2 30.12 550 
143 143 6 1 17.42 PM 10 0 12 2 30.12 550 
143 318 1 4 9.5 AM 60 11.3571 39 2 30.12003693 94498 
318 143 6 4 20.5 PM 60 11.3571 39 2 30.12003693 94498 
143 151 2 2 12.25 MD 30 1.9728 16 2 30.12003693 63657 
151 143 6 2 18.75 PM 30 1.9728 16 2 30.12003693 63657 
143 150 7 2 11.875 MD 15 2.1207 36 2 30.12003693 40526 
150 143 6 2 17.375 PM 15 2.1207 36 2 30.12003693 40526 
143 150 2 2 11.875 MD 15 2.1207 9 1 30.12003693 36592 
150 143 6 2 17.375 PM 15 2.1207 9 1 30.12003693 36592 
143 150 2 2 11.875 MD 15 2.1207 8 1 30.12003693 83732 
150 143 6 2 17.375 PM 15 2.1207 8 1 30.12003693 83732 
143 142 1 1 6.083 AM 10 0.5455 45 2 30.12003693 97542 
142 143 6 1 18.083 PM 10 0.5455 45 2 30.12003693 97542 
143 1 1 2 8.375 AM 45 5.9185 22 2 30.12003693 109100 
1 143 6 2 19.5 PM 60 5.9185 22 2 30.12003693 109100 
143 149 2 1 12.125 MD 15 1.4826 16 2 30.12003693 35411 
149 143 6 1 18.125 PM 15 1.4826 16 2 30.12003693 35411 
143 142 1 1 6.083 AM 10 0.5455 47 1 30.12003693 41201 
142 143 6 1 18.083 PM 10 0.5455 47 1 30.12003693 41201 
143 7 1 1 7.125 AM 15 5.7114 65 1 30.12003693 6367 
7 143 6 1 17.125 PM 15 5.7114 65 1 30.12003693 6367 
143 131 1 2 7.25 AM 30 2.7419 28 2 30.12003693 80582 
131 143 6 2 18.25 PM 30 2.7419 28 2 30.12003693 80582 
143 79 2 2 8.375 AM 45 7.4139 23 1 30.12003693 7712 
79 143 6 2 14.375 MD 45 7.4139 23 1 30.12003693 7712 
143 185 2 1 13.042 MD 5 4.0958 18 1 30.12003693 130211 
185 143 6 1 18.125 PM 15 4.0958 18 1 30.12003693 130211 
143 12 1 2 6.75 AM 30 6.2273 34 2 30.12003693 131566 
12 143 6 2 18.25 PM 30 6.2273 34 2 27.10803324 131566 
350 1 5 4 10.17 MD 20 5.6727 34 1 38.48 92033 
1 350 6 2 14.29 MD 35 5.6727 34 1 38.48 92033 
350 232 4 4 10.88 MD 15 4.0179 27 2 38.48 145435 
232 8 3 4 12.17 MD 10 2.4428 27 2 38.48 145435 
8 350 6 4 13.75 MD 30 6.4455 27 2 38.48 145435 
76 350 6 4 18.50 PM 60 10.3498 19 1 36.55 94300 
350 76 1 4 5.17 AM 60 10.3498 19 1 38.48 94300 
143 62 1 4 5.75 AM 30 6.4045 43 1 30.12003693 116050 
62 143 6 4 18.25 PM 30 6.4045 43 1 28.61403509 116050 
143 149 2 3 6.335 AM 19.8 1.4826 9 2 30.12003693 52179 
149 143 6 3 11.958 MD 25 1.4826 9 2 30.12003693 52179 
143 175 2 2 7.25 AM 30 3.8382 17 1 30.12003693 41505 
175 143 6 2 13.75 MD 30 3.8382 17 1 30.12003693 41505 
143 104 1 2 7.042 AM 65 5.8579 39 1 30.12003693 128239 
104 143 6 2 18 PM 60 5.8579 39 1 30.12003693 128239 
143 145 2 1 6.458 AM 25 1.0562 14 1 30.12003693 46124 
145 143 6 1 13.125 MD 45 1.0562 14 1 30.12003693 46124 
143 149 2 1 6.957 AM 15.2 1.4826 13 2 30.12003693 37374 
149 143 6 1 12.748 MD 50.2 1.4826 13 2 30.12003693 37374 
143 149 2 1 6.957 AM 15.2 1.4826 12 2 30.12003693 142064 
149 143 6 1 12.748 MD 50.2 1.4826 12 2 30.12003693 142064 
143 1 1 4 12.208 MD 85 5.9185 24 2 30.12003693 129352 
1 143 6 4 22.5 MN 60 5.9185 24 2 30.12003693 129352 
143 378 1 2 23.17 MN 20 5.8278 22 2 30.12 48081 
378 143 6 2 6.50 AM 60 5.8278 22 2 30.12 48081 
348 304 1 4 6 AM 120 22.6538 26 1 35.78395062 44787 
304 348 6 2 18.75 PM 90 22.6538 26 1 38.47736626 44787 
383 350 6 4 17.75 PM 90 8.3493 58 1 36.55349794 78629 
350 383 1 4 5.125 AM 45 8.3493 58 1 38.47736626 78629 
383 350 6 4 17.75 PM 90 8.3493 58 1 36.55349794 78629 
350 383 1 4 5.165 AM 40.2 8.3493 36 1 38.47736626 41212 
383 350 6 4 14.708 MD 55 8.3493 36 1 38.47736626 41212 
161 350 6 2 17.50 PM 60 6.3091 25 1 38.48 29713 
350 161 1 2 5.50 AM 60 6.3091 25 1 38.48 29713 
161 350 6 2 17.50 PM 60 6.3091 25 1 38.48 29713 
350 1 3 2 14.17 MD 20 5.6727 22 2 38.48 120087 
1 350 6 2 16.71 PM 25 5.6727 22 2 38.48 120087 
350 329 1 2 4.375 AM 45 13.4535 46 1 38.47736626 118051 
329 350 6 2 13.625 MD 45 13.4535 46 1 38.47736626 118051 
287 348 6 4 17.75 PM 90 14.2395 42 1 42.32510288 104397 
348 292 1 4 6.5 AM 60 15.6264 42 1 33.47530864 104397 
289 348 6 4 17.75 PM 90 14.1042 42 1 42.32510288 104397 
348 398 4 5 12.5 MD 30 9.2758 42 2 38.47736626 55899 
398 348 6 5 2.5 MN 30 9.2758 42 2 38.47736626 55899 
62 348 6 4 14.5 MD 60 8.3584 22 1 38.47736626 74403 
348 62 1 4 5.5 AM 60 8.3584 22 1 38.47736626 74403 
62 348 6 4 14.5 MD 60 8.3584 22 1 38.47736626 74403 
348 268 4 2 7.625 AM 45 4.2538 18 2 34.62962963 46588 
268 348 6 2 18.375 PM 45 4.2538 18 2 38.47736626 46588 
348 350 2 1 12.25 MD 30 0.5731 12 2 38.47736626 67664 
350 348 6 1 18.5 PM 30 0.5731 12 2 38.47736626 67664 
79 350 6 4 18.5 PM 60 10.6376 35 2 36.55349794 107384 
350 79 1 4 7.5 AM 60 10.6376 35 2 35.78395062 107384 
79 350 6 4 18.5 PM 60 10.6376 35 2 36.55349794 107384 
365 249 1 3 6.75 AM 30 1.4094 37 1 49.71465761 11056 
249 365 6 3 17.25 PM 30 1.4094 37 1 127.837691 11056 
365 267 1 2 5.625 AM 45 4.7157 28 2 71.02093945 137851 
267 365 6 2 16.375 PM 45 4.7157 28 2 71.02093945 137851 
365 366 2 1 6.333 AM 10 0.3881 13 1 71.02093945 23873 
366 365 6 1 12.583 MD 10 0.3881 13 1 71.02093945 23873 
365 366 2 1 6.882 AM 6.2 0.3881 7 1 71.02093945 116664 
366 365 6 1 12.05 MD 6 0.3881 7 1 71.02093945 116664 
267 348 6 2 16.79 PM 25.2 3.7068 28 1 38.47736626 77502 
