origin	destination	reason	MODO	HMV	RED	duration	distance	age	gender	FEV	ID	
137 137 2 1 11.875 MD 15 0 12 2 39.95652174 27888 
137 137 6 1 18.375 PM 15 0 12 2 39.95652174 27888 
137 137 2 1 11.71 MD 4.8 0 10 1 39.95652174 126164 
137 137 6 1 17.083 PM 10 0 10 1 39.95652174 126164 
137 275 1 2 6.5 AM 60 13.6366 40 1 39.95652174 74702 
275 137 6 2 19.5 PM 60 13.6366 40 1 39.95652174 74702 
137 137 2 1 5.96 AM 4.8 0 18 2 39.95652174 103772 
137 137 6 1 15.042 MD 5 0 18 2 39.95652174 103772 
137 137 2 1 12.96 MD 4.8 0 6 2 39.95652174 97667 
137 137 6 1 18.042 PM 5 0 6 2 39.95652174 97667 
137 7 1 2 7.25 AM 30 5.7631 47 1 39.96 118861 
7 137 6 2 18.33 PM 40 5.7631 47 1 35.96 118861 
137 137 2 1 5.92 AM 10 0 15 2 39.96 64298 
137 137 6 1 15.08 MD 10 0 15 2 39.96 64298 
137 137 2 1 5.92 AM 10 0 14 1 39.96 26 
137 137 6 1 15.08 MD 10 0 14 1 39.96 26 
137 136 5 1 16.083 PM 10 0.6872 63 1 39.95652174 71468 
136 137 6 1 18.083 PM 10 0.6872 63 1 39.95652174 71468 
137 31 7 2 14.333 MD 40 6.9914 24 1 39.95652174 50754 
31 137 6 2 22 MN 60 6.9914 24 1 39.95652174 50754 
137 147 2 2 12.25 MD 30 1.8671 14 2 39.95652174 98967 
147 137 6 2 18.835 PM 19.8 1.8671 14 2 39.95652174 98967 
137 147 2 2 12.25 MD 30 1.8671 16 1 39.95652174 138543 
147 137 6 2 18.835 PM 19.8 1.8671 16 1 39.95652174 138543 
137 17 1 2 7.25 AM 30 6.0323 29 1 39.96 145028 
17 174 2 2 18.17 PM 20 4.3467 29 1 35.96 145028 
174 137 6 2 21.75 PM 30 5.3828 29 1 39.96 145028 
137 151 5 2 15.13 MD 15 2.1362 62 1 39.96 54683 
151 137 6 2 18.63 PM 15 2.1362 62 1 39.96 54683 
137 84 2 4 5.38 AM 45 7.8861 25 2 39.96 143410 
84 306 1 2 10.25 MD 30 2.8739 25 2 39.96 143410 
306 84 2 2 19.25 PM 30 2.8739 25 2 39.96 143410 
84 137 6 4 22.13 MN 75 7.8861 25 2 39.96 143410 
137 9 1 2 5.25 AM 30 6.5228 18 1 39.96 42057 
9 137 6 2 14.75 MD 30 6.5228 18 1 39.96 42057 
137 136 7 1 9.08 AM 10 0.6872 49 2 39.96 78912 
136 137 6 1 12.88 MD 15 0.6872 49 2 39.96 78912 
137 137 2 1 6.17 AM 40 0 16 2 39.96 44494 
137 137 6 1 13.33 MD 40 0 16 2 39.96 44494 
137 151 2 1 12.88 MD 15 2.1362 13 2 39.96 37740 
151 137 6 1 18.63 PM 15 2.1362 13 2 39.96 37740 
137 137 2 1 12.92 MD 10 0 11 1 39.96 124385 
137 137 6 1 17.21 PM 4.8 0 11 1 39.96 124385 
137 137 2 1 6.92 AM 10 0 9 1 39.96 44628 
137 137 6 1 12.58 MD 10 0 9 1 39.96 44628 
137 23 7 2 6.833 AM 40 5.1498 67 1 39.95652174 5602 
23 137 6 2 16.665 PM 40.2 5.1498 67 1 39.95652174 5602 
137 137 2 1 18.542 PM 5 0 19 2 39.95652174 111654 
137 137 6 1 20.542 PM 5 0 19 2 39.95652174 111654 
137 137 2 1 7.96 AM 4.8 0 4 2 39.95652174 62154 
137 137 6 1 11.792 MD 5 0 4 2 39.95652174 62154 
137 71 1 2 7.5 AM 60 8.5205 27 2 39.95652174 57930 
71 137 6 2 20 PM 60 8.5205 27 2 39.95652174 57930 
137 271 2 2 6.333 AM 40 12.3879 11 2 39.95652174 142492 
271 137 6 2 12.333 MD 40 12.3879 11 2 39.95652174 142492 
215 160 1 6 16.833 PM 40 6.8084 42 1 44.17241379 106249 
160 215 6 6 18.333 PM 40 6.8084 42 1 44.17241379 106249 
215 22 7 2 13.667 MD 20 7.2454 44 2 44.17241379 96183 
22 215 6 2 17.04 PM 25.2 7.2454 44 2 44.17241379 96183 
215 321 1 4 7.667 AM 50 19.066 20 1 53.00689655 127515 
321 215 6 4 20.583 PM 49.6 19.066 20 1 44.17241379 127515 
215 221 2 1 6.875 AM 15 1.4962 18 2 44.17241379 149310 
221 215 6 1 11.207 MD 15.2 1.4962 18 2 44.17241379 149310 
215 215 2 1 6.625 AM 15 0 10 1 44.17241379 17914 
215 215 6 1 12.375 MD 15 0 10 1 44.17241379 17914 
137 22 7 2 8.708 AM 25 4.9782 62 1 39.95652174 119599 
22 137 6 2 19.75 PM 30 4.9782 62 1 39.95652174 119599 
137 8 7 2 9.75 AM 30 6.1554 56 2 39.95652174 3025 
8 137 6 2 13.25 MD 30 6.1554 56 2 39.95652174 3025 
137 151 5 5 17.083 PM 10 2.1362 20 2 71.92173913 69642 
151 137 6 5 19.915 PM 10.2 2.1362 20 2 39.95652174 69642 
137 151 5 5 17.083 PM 10 2.1362 14 2 71.92173913 132427 
151 137 6 5 19.915 PM 10.2 2.1362 14 2 39.95652174 132427 
137 137 2 1 6.875 AM 15 0 8 1 39.95652174 42431 
137 137 6 1 11.125 MD 15 0 8 1 39.95652174 42431 
137 151 1 2 7.583 AM 10 2.1362 41 1 39.95652174 82354 
151 137 6 2 19.915 PM 10.2 2.1362 41 1 39.95652174 82354 
137 151 1 2 7.583 AM 10 2.1362 17 1 39.95652174 22296 
151 137 6 2 19.915 PM 10.2 2.1362 17 1 39.95652174 22296 
137 9 1 2 5.25 AM 30 6.5228 34 2 39.96 113519 
9 137 6 2 16.25 PM 30 6.5228 34 2 39.96 113519 
137 312 1 2 7.50 AM 60 9.3784 30 2 39.96 19439 
312 137 6 2 19.50 PM 60 9.3784 30 2 39.96 19439 
137 137 2 1 18.29 PM 5 0 19 2 39.96 110786 
137 137 6 1 20.71 PM 5 0 19 2 39.96 110786 
137 137 5 1 6.38 AM 15 0 12 2 39.96 122913 
137 137 6 1 17.92 PM 10 0 12 2 39.96 122913 
137 137 7 1 12.08 MD 10 0 9 2 39.96 60645 
137 137 6 1 13.42 MD 10 0 9 2 39.96 60645 
137 137 1 1 8.58 AM 10 0 17 2 39.96 76527 
137 137 6 1 20.08 PM 10 0 17 2 39.96 76527 
137 6 1 2 7.75 AM 30 5.4764 15 2 39.96 48329 
6 137 6 2 18.50 PM 60 5.4764 15 2 35.96 48329 
137 154 1 2 5.75 AM 30 3.5902 46 2 39.95652174 78927 
154 137 6 2 16.75 PM 30 3.5902 46 2 39.95652174 78927 
137 137 2 1 5.915 AM 10.2 0 19 2 39.95652174 73391 
137 137 6 1 15.083 MD 10 0 19 2 39.95652174 73391 
137 137 2 1 5.915 AM 10.2 0 19 2 39.95652174 73391 
137 137 6 1 15.083 MD 10 0 19 2 39.95652174 73391 
137 200 1 2 5.25 AM 60 6.3915 45 1 39.95652174 93693 
200 137 6 4 17.417 PM 50 6.3915 45 1 37.95869565 93693 
137 18 1 2 6.25 AM 30 5.6116 42 2 39.95652174 24328 
18 137 6 2 15.833 MD 40 5.6116 42 2 39.95652174 24328 
137 149 2 2 6.125 AM 15 2.219 15 2 39.95652174 42247 
149 137 6 2 13.125 MD 15 2.219 15 2 39.95652174 42247 
137 130 1 2 16.25 PM 30 2.9474 30 1 39.95652174 87793 
130 137 6 2 4.75 AM 30 2.9474 30 1 39.95652174 87793 
137 160 1 4 12.75 MD 30 3.8295 22 2 39.95652174 120615 
160 137 6 4 22.75 MN 30 3.8295 22 2 39.95652174 120615 
137 136 1 1 5.083 AM 10 0.6872 38 2 39.95652174 90807 
136 137 6 1 16.415 PM 10.2 0.6872 38 2 39.95652174 90807 
137 136 7 1 6.625 AM 15 0.6872 58 2 39.95652174 51982 
137 137 6 1 6.875 AM 15 0 58 2 39.95652174 51982 
137 136 7 1 11.625 MD 15 0.6872 58 2 39.95652174 51982 
136 137 6 1 11.875 MD 15 0.6872 58 2 39.95652174 51982 
137 137 2 1 5.833 AM 10 0 13 1 39.95652174 90449 
137 137 6 1 12.625 MD 15 0 13 1 39.95652174 90449 
137 136 2 1 12.083 MD 10 0.6872 9 2 39.95652174 74267 
136 137 6 1 17.25 PM 30 0.6872 9 2 39.95652174 74267 
137 78 1 2 18.50 PM 60 6.7178 25 2 39.96 16472 
78 137 6 2 6.50 AM 60 6.7178 25 2 35.96 16472 
137 141 1 2 16.75 PM 30 0.8155 27 1 39.96 63221 
141 137 6 2 5.25 AM 30 0.8155 27 1 39.96 63221 
137 136 2 1 6.63 AM 15 0.6872 6 1 39.96 124402 
136 137 6 1 11.88 MD 15 0.6872 6 1 39.96 124402 
137 10 1 2 6.75 AM 30 6.3344 36 1 39.95652174 53986 
10 137 6 2 20.25 PM 30 6.3344 36 1 39.95652174 53986 
137 137 2 1 5.875 AM 15 0 13 1 39.95652174 62843 
137 137 6 1 12.125 MD 15 0 13 1 39.95652174 62843 
137 136 2 1 11.583 MD 10 0.6872 10 1 39.95652174 94864 
136 137 6 1 17.083 PM 10 0.6872 10 1 39.95652174 94864 
215 269 1 2 5.25 AM 30 3.5352 75 1 44.17241379 34909 
269 215 6 2 11.25 MD 30 3.5352 75 1 44.17241379 34909 
215 269 2 2 5.958 AM 25 3.5352 22 1 44.17241379 142672 
269 215 6 2 11.333 MD 40 3.5352 22 1 44.17241379 142672 
215 215 2 1 11.915 MD 10.2 0 11 2 44.17241379 43600 
215 215 6 1 17.083 PM 10 0 11 2 44.17241379 43600 
140 158 1 2 17.50 PM 60 4.9492 35 1 43.13 147754 
158 140 6 2 6.50 AM 60 4.9492 35 1 43.13 147754 
140 137 2 1 12.25 MD 30 0.4885 5 2 43.13 146975 
137 140 6 1 17.50 PM 30 0.4885 5 2 43.13 146975 
140 69 1 6 6.75 AM 30 8.6264 25 1 43.13 141103 
69 140 6 6 18.50 PM 60 8.6264 25 1 43.13 141103 
140 9 4 2 17.50 PM 60 6.6521 28 2 43.13 132402 
9 140 6 2 19.63 PM 75 6.6521 28 2 43.13 132402 
140 136 1 1 6.125 AM 15 0.7211 19 1 43.13392102 133777 
136 140 6 1 16.875 PM 15 0.7211 19 1 43.13392102 133777 
140 147 4 2 6.25 AM 30 1.7662 14 2 43.13392102 79804 
147 140 6 2 11.792 MD 5 1.7662 14 2 43.13392102 79804 
140 310 1 2 8.417 AM 50 13.4598 53 2 43.13392102 84646 
310 140 6 2 18.5 PM 60 13.4598 53 2 38.82052892 84646 
140 214 1 2 5.417 AM 50 9.7243 24 1 43.13392102 32932 
214 140 6 2 13.585 MD 49.8 9.7243 24 1 43.13392102 32932 
140 2 1 2 6.75 AM 30 6.0686 38 1 43.13392102 56635 
2 140 6 2 18.75 PM 30 6.0686 38 1 38.82052892 56635 
140 97 2 2 5.5 AM 60 6.719 13 2 43.13392102 129281 
97 140 6 2 12.5 MD 60 6.719 13 2 43.13392102 129281 
140 93 1 2 5.75 AM 90 10.2334 58 1 43.13392102 82978 
93 140 6 2 18.5 PM 60 10.2334 58 1 38.82052892 82978 
140 322 1 2 5.75 AM 90 12.956 50 2 43.13392102 119469 
322 140 6 2 18.75 PM 90 12.956 50 2 38.82052892 119469 
140 12 1 2 5.333 AM 40 6.6023 48 1 43.13392102 116766 
12 140 6 2 18.665 PM 40.2 6.6023 48 1 38.82052892 116766 
140 62 1 2 6.25 AM 30 6.1834 43 2 43.13392102 104347 
62 140 6 2 18.75 PM 30 6.1834 43 2 38.82052892 104347 
140 154 1 2 7.665 AM 40.2 3.6625 21 2 43.13392102 66612 
154 140 6 2 17.333 PM 40 3.6625 21 2 43.13392102 66612 
140 7 1 2 8.917 AM 50 5.9058 18 2 43.13392102 7745 
7 140 6 2 19.665 PM 40.2 5.9058 18 2 43.13392102 7745 
140 320 1 4 5.75 AM 30 10.8876 34 1 43.13392102 83891 
320 140 6 4 18.25 PM 30 10.8876 34 1 46.84343823 83891 
140 140 2 1 6.625 AM 15 0 8 1 43.13392102 128170 
140 140 6 1 12.125 MD 15 0 8 1 43.13392102 128170 
140 140 2 1 11.625 MD 15 0 5 1 43.13392102 138851 
140 140 6 1 18.293 PM 14.8 0 5 1 43.13392102 138851 
140 30 1 4 8.333 AM 40 6.9001 33 1 43.13392102 108138 
30 140 6 4 18.5 PM 60 6.9001 33 1 40.97722497 108138 
215 1 7 4 9.542 AM 125 6.1752 63 1 44.17241379 31324 
1 12 7 1 10.752 MD 9.8 0.4184 63 1 44.17241379 31324 
12 215 6 4 12.25 MD 30 5.8606 63 1 44.17241379 31324 
215 335 1 4 8.375 AM 45 16.9439 36 1 44.17241379 116944 
335 309 1 4 12.25 MD 30 11.189 36 1 44.17241379 116944 
309 215 6 4 14.75 MD 30 15.8792 36 1 44.17241379 116944 
215 206 7 5 12.167 MD 20 2.6261 23 2 44.17241379 68472 
206 215 6 5 14.75 MD 30 2.6261 23 2 44.17241379 68472 
140 226 7 2 15.5 MD 60 7.8321 35 2 43.13392102 127848 
226 140 6 2 19 PM 60 7.8321 35 2 43.13392102 127848 
140 140 1 1 5.083 AM 10 0 53 1 43.13392102 140225 
140 140 6 1 19.915 PM 10.2 0 53 1 43.13392102 140225 
140 44 2 2 13 MD 60 7.6106 15 2 43.13392102 86614 
44 140 6 2 18.5 PM 60 7.6106 15 2 38.82052892 86614 
140 44 2 2 13 MD 60 7.6106 16 2 43.13392102 20976 
44 140 6 2 18.5 PM 60 7.6106 16 2 38.82052892 20976 
140 1 1 2 12.25 MD 30 6.2463 37 1 43.13392102 79275 
1 140 6 5 22.75 MN 30 6.2463 37 1 43.13392102 79275 
140 31 2 2 6.46 AM 34.8 7.134 16 2 43.13392102 95905 
31 140 6 2 13.25 MD 30 7.134 16 2 43.13392102 95905 
140 140 2 1 12.54 MD 4.8 0 14 1 43.13392102 113029 
140 140 6 1 6.04 AM 4.8 0 14 1 43.13392102 113029 
140 140 2 1 12.54 MD 4.8 0 6 2 43.13392102 72766 
140 140 6 1 6.04 AM 4.8 0 6 2 43.13392102 72766 
140 141 5 2 12.75 MD 30 0.4499 15 1 43.13 12234 
141 140 6 2 19.25 PM 30 0.4499 15 1 43.13 12234 
140 141 2 1 6.63 AM 15 0.4499 10 1 43.13 128657 
141 140 6 1 11.88 MD 15 0.4499 10 1 43.13 128657 
140 141 1 2 8.75 AM 90 0.4499 32 1 43.13 10772 
141 140 6 1 18.75 PM 90 0.4499 32 1 43.13 10772 
140 141 1 2 5.25 AM 30 0.4499 24 1 43.13 139617 
141 140 6 2 16.75 PM 30 0.4499 24 1 43.13 139617 
140 133 2 1 11.88 MD 45 1.6575 16 2 43.13 10017 
133 140 6 1 18.46 PM 45 1.6575 16 2 43.13 10017 
140 133 2 1 12.50 MD 60 1.6575 14 2 43.13 97202 
133 140 6 1 18.50 PM 60 1.6575 14 2 43.13 97202 
140 140 2 1 6.92 AM 10 0 11 1 43.13 46909 
140 140 6 1 12.08 MD 10 0 11 1 43.13 46909 
140 116 1 2 6.00 AM 60 2.7433 30 1 43.13 90632 
116 140 6 2 14.50 MD 60 2.7433 30 1 43.13 90632 
140 140 2 1 12.125 MD 15 0 14 1 43.13392102 33594 
140 140 6 1 19.125 PM 15 0 14 1 43.13392102 33594 
140 140 2 1 6.125 AM 15 0 12 2 43.13392102 58609 
140 140 6 1 12.875 MD 15 0 12 2 43.13392102 58609 
140 6 3 5 12.17 MD 20 5.5983 73 2 43.13 12390 
6 140 6 5 14.83 MD 20 5.5983 73 2 43.13 12390 
140 160 5 3 9.13 AM 15 3.8317 42 1 43.13 67752 
160 140 6 3 12.13 MD 15 3.8317 42 1 43.13 67752 
140 32 7 3 14.17 MD 20 7.3113 42 1 43.13 67752 
32 140 6 3 18.83 PM 20 7.3113 42 1 30.19 67752 
140 375 1 3 21.25 PM 30 4.8521 34 1 43.13 61449 
375 140 6 3 6.75 AM 30 4.8521 34 1 30.19 61449 
215 185 1 2 6.75 AM 30 4.9143 44 1 39.76 115280 
185 215 6 2 22.75 MN 30 4.9143 44 1 44.17 115280 
215 187 7 2 9.25 AM 30 4.3747 21 2 44.17 84496 
187 215 6 2 14.25 MD 30 4.3747 21 2 44.17 84496 
215 269 2 1 6.96 AM 25 3.5352 15 2 44.17 65821 
269 215 6 1 13.25 MD 30 3.5352 15 2 44.17 65821 
215 198 2 2 12.17 MD 20 3.8276 13 2 44.17 126326 
198 215 6 2 18.13 PM 15 3.8276 13 2 44.17 126326 
215 1 7 2 16.75 PM 30 6.1752 42 2 44.17241379 79010 
1 215 6 2 19.665 PM 40.2 6.1752 42 2 44.17241379 79010 
215 10 1 1 5.333 AM 10 6.3979 22 2 44.17241379 47045 
10 126 2 1 14.083 MD 10 1.8228 22 2 44.17241379 47045 
126 154 6 2 18.75 PM 30 1.4459 22 2 44.17241379 47045 
154 215 6 2 19.585 PM 49.8 7.3228 22 2 44.17241379 47045 
215 262 2 1 5.917 AM 20 0.5968 15 2 44.17241379 63403 
262 215 6 1 15.208 MD 25 0.5968 15 2 44.17241379 63403 
215 1 7 2 16.75 PM 30 6.1752 42 2 44.17 10389 
1 215 6 2 19.67 PM 40 6.1752 42 2 44.17 10389 
215 10 1 1 5.33 AM 10 6.3979 22 2 44.17 80884 
10 127 2 1 14.08 MD 10 2.3614 22 2 44.17 80884 
127 154 6 2 18.75 PM 30 1.2645 22 2 44.17 80884 
154 215 6 2 19.58 PM 50 7.3228 22 2 44.17 80884 
215 182 2 1 5.85 AM 12 4.8199 15 2 44.17 97166 
182 215 6 1 15.10 MD 12 4.8199 15 2 44.17 97166 
215 12 1 2 7.33 AM 40 5.8606 55 1 44.17 75051 
12 215 6 2 16.33 PM 40 5.8606 55 1 44.17 75051 
138 142 1 1 12.33 MD 10 1.3535 8 1 66.77 49693 
142 138 6 1 17.08 PM 10 1.3535 8 1 66.77 49693 
215 335 1 2 16.333 PM 40 16.9439 51 1 44.17241379 134233 
335 329 1 2 17.5 PM 60 4.0548 51 1 44.17241379 134233 
329 335 6 2 6.25 AM 30 4.0548 51 1 44.17241379 134233 
335 215 6 2 7.085 AM 49.8 16.9439 51 1 44.17241379 134233 
215 24 1 2 7.25 AM 30 7.1949 43 1 44.17241379 31568 
24 101 1 2 7.79 AM 25.2 3.3108 43 1 39.75517241 31568 
101 24 6 2 18.25 PM 30 3.3108 43 1 44.17241379 31568 
24 215 6 2 19.085 PM 49.8 7.1949 43 1 44.17241379 31568 
215 76 1 3 7 AM 60 10.8397 35 1 30.92068966 4929 
76 231 2 3 12.25 MD 30 6.4854 35 1 44.17241379 4929 
231 76 1 3 16.25 PM 30 6.4854 35 1 44.17241379 4929 
76 231 2 3 21 PM 120 6.4854 35 1 44.17241379 4929 
231 215 6 3 22.5 MN 60 4.5806 35 1 44.17241379 4929 
139 149 2 2 12.75 MD 30 2.2808 15 2 25.56 21801 
149 139 6 2 17.75 PM 90 2.2808 15 2 25.56 21801 
139 146 2 2 12.25 MD 30 1.4983 14 2 25.56 103361 
146 139 6 2 18.75 PM 30 1.4983 14 2 25.56 103361 
215 18 1 2 5.625 AM 45 5.8139 37 1 44.17241379 11219 
18 111 1 3 6.585 AM 49.8 6.1711 37 1 44.17241379 11219 
111 19 6 3 19.333 PM 40 5.8655 37 1 44.17241379 11219 
19 215 6 2 19.835 PM 19.8 6.12 37 1 44.17241379 11219 
139 139 2 1 12.625 MD 15 0 20 2 25.55968689 8878 
139 139 6 1 17.625 PM 15 0 20 2 25.55968689 8878 
139 139 2 1 12.083 MD 10 0 12 2 25.55968689 24407 
139 139 6 1 17.833 PM 10 0 12 2 25.55968689 24407 
139 146 1 1 11.083 MD 40 1.4983 21 2 25.55968689 90204 
146 139 6 1 19.083 PM 40 1.4983 21 2 25.55968689 90204 
215 215 2 1 6.875 AM 15 0 10 2 44.17241379 131583 
215 215 6 1 12.375 MD 15 0 10 2 44.17241379 131583 
215 215 3 2 16.25 PM 30 0 51 2 44.17241379 26223 
215 215 6 2 18.835 PM 19.8 0 51 2 44.17241379 26223 
215 12 1 2 7.333 AM 40 5.8606 42 1 44.17241379 137590 
12 1 1 1 8.625 AM 15 0.4184 42 1 44.17241379 137590 
1 215 6 5 18.75 PM 30 6.1752 42 1 66.25862069 137590 
215 214 2 1 10.208 MD 25 0.5786 15 2 44.17241379 126820 
214 215 6 1 14.708 MD 25 0.5786 15 2 44.17241379 126820 
215 79 2 5 6.5 AM 30 11.1391 12 1 44.17241379 68960 
79 215 6 5 12.75 MD 30 11.1391 12 1 44.17241379 68960 
139 78 1 4 7 AM 60 7.9419 22 1 23.77050881 129033 
78 139 6 4 18.375 PM 45 7.9419 22 1 24.28170254 129033 
139 139 2 1 12.083 MD 10 0 14 2 25.55968689 37452 
139 139 6 1 18.083 PM 10 0 14 2 25.55968689 37452 
139 142 7 1 17.75 PM 30 1.1474 15 2 25.55968689 148694 
142 139 6 1 8.75 AM 30 1.1474 15 2 25.55968689 148694 
139 402 1 2 6.75 AM 30 5.1609 33 1 25.56 28247 
402 139 6 2 18.25 PM 30 5.1609 33 1 25.56 28247 
139 151 1 5 8.13 AM 15 2.623 42 2 25.56 41415 
151 139 6 5 19.75 PM 90 2.623 42 2 25.56 41415 
139 44 7 3 5.33 AM 30 8.1673 15 1 25.56 86845 
44 139 7 3 12.38 MD 45 8.1673 15 1 25.56 86845 
139 146 1 1 11.08 MD 40 1.4983 21 2 25.56 46582 
146 139 6 1 19.08 PM 40 1.4983 21 2 25.56 46582 
215 62 1 2 4.5 AM 60 8.9657 39 1 44.17241379 48625 
62 215 6 2 13.5 MD 60 8.9657 39 1 44.17241379 48625 
215 1 3 2 13.75 MD 30 6.1752 40 2 44.17241379 133782 
1 215 6 2 15.125 MD 45 6.1752 40 2 44.17241379 133782 
215 206 2 2 6.46 AM 34.8 2.6261 17 2 39.75517241 2680 
206 215 6 2 13.25 MD 30 2.6261 17 2 44.17241379 2680 
139 306 1 4 7.375 AM 75 9.7253 36 2 30.67162427 52194 
306 23 7 2 16.25 PM 30 7.5567 36 2 25.55968689 52194 
23 139 6 2 17.915 PM 40.2 5.924 36 2 23.0037182 52194 
139 306 1 4 7.375 AM 75 9.7253 5 1 30.67162427 98755 
306 23 7 2 10.25 MD 30 7.5567 5 1 25.55968689 98755 
23 139 6 2 17.915 PM 40.2 5.924 5 1 23.0037182 98755 
139 318 1 4 6.833 AM 100 11.0807 32 1 30.67162427 91997 
318 139 6 4 18.625 PM 75 11.0807 32 1 27.75781996 91997 
139 139 5 1 15.25 MD 30 0 25 2 25.55968689 133274 
139 139 6 1 22.25 MN 30 0 25 2 25.55968689 133274 
215 179 1 2 7.25 AM 30 5.4091 48 1 39.75517241 116088 
179 103 1 2 7.75 AM 30 5.1098 48 1 44.17241379 116088 
103 9 6 5 21.25 PM 30 3.9618 48 1 44.17241379 116088 
9 215 6 2 21.79 PM 25.2 6.5341 48 1 44.17241379 116088 
215 8 1 2 6 AM 60 6.9444 19 2 44.17241379 82512 
8 215 6 2 19.375 PM 45 6.9444 19 2 44.17241379 82512 
139 139 1 1 8.042 AM 5 0 39 2 25.55968689 102588 
139 139 6 1 18.792 PM 5 0 39 2 25.55968689 102588 
139 13 7 4 16.25 PM 30 7.1888 15 2 25.55968689 48214 
13 139 6 5 21.25 PM 30 7.1888 15 2 25.55968689 48214 
139 141 1 1 7.25 AM 30 0.873 39 1 25.56 70275 
141 139 6 1 20.25 PM 30 0.873 39 1 25.56 70275 
139 18 7 2 11.75 MD 30 6.0039 35 2 25.56 39660 
18 139 6 2 18.75 PM 30 6.0039 35 2 23.00 39660 
139 18 2 5 6.33 AM 20 6.0039 15 1 30.67 5444 
18 139 6 5 14.42 MD 30 6.0039 15 1 25.56 5444 
139 18 2 5 6.33 AM 20 6.0039 11 1 30.67 128871 
18 139 6 5 14.42 MD 30 6.0039 11 1 25.56 128871 
215 18 1 2 4.75 AM 30 5.8139 55 1 44.17241379 138947 
18 337 1 2 5.46 AM 34.8 14.6887 55 1 44.17241379 138947 
337 9 6 2 17.25 PM 30 14.6296 55 1 44.17241379 138947 
9 215 6 2 17.75 PM 30 6.5341 55 1 44.17241379 138947 
215 202 1 2 7.75 AM 30 3.5826 21 1 39.75517241 75827 
202 175 2 2 17.25 PM 30 2.0692 21 1 44.17241379 75827 
175 215 6 2 21.75 PM 30 5.261 21 1 44.17241379 75827 
215 262 1 1 7.165 AM 10.2 0.5968 19 1 44.17241379 89632 
262 215 6 1 16.083 PM 10 0.5968 19 1 44.17241379 89632 
215 215 2 1 6.875 AM 15 0 9 1 44.17241379 69226 
215 215 6 1 12.375 MD 15 0 9 1 44.17241379 69226 
139 312 1 3 6.25 AM 30 10.7638 37 1 9.666666667 61509 
312 139 6 3 17.75 PM 30 10.7638 37 1 11.27777778 61509 
139 139 2 1 6.75 AM 30 0 9 2 16.11111111 126105 
139 139 6 1 12.75 MD 30 0 9 2 16.11111111 126105 
139 318 1 4 5.125 AM 75 11.0807 40 2 16.11111111 3349 
318 139 6 4 19 PM 120 11.0807 40 2 16.11111111 3349 
139 15 2 2 7.25 AM 30 6.9865 20 2 16.11111111 40954 
15 139 6 2 12.5 MD 60 6.9865 20 2 16.11111111 40954 
139 315 1 4 6.13 AM 75 12.3715 48 1 19.33 29603 
315 139 6 4 18.50 PM 120 12.3715 48 1 17.50 29603 
139 129 7 2 9.67 AM 20 4.2608 32 2 16.11 15445 
129 12 7 5 15.75 MD 30 3.0199 32 2 16.11 15445 
12 139 6 2 18.75 PM 90 7.0115 32 2 14.50 15445 
139 130 2 5 6.38 AM 15 3.7082 13 2 25.78 84661 
130 152 7 1 12.38 MD 15 0.9044 13 2 16.11 84661 
152 139 6 2 14.25 MD 30 3.2682 13 2 16.11 84661 
139 154 2 3 11.75 MD 30 4.1199 10 1 16.11 48840 
154 139 6 3 18.00 PM 60 4.1199 10 1 16.11 48840 
139 154 2 3 7.63 AM 45 4.1199 5 2 16.11 97962 
154 139 6 3 12.25 MD 30 4.1199 5 2 16.11 97962 
366 139 6 4 20.50 PM 60 10.5092 33 2 16.11 80507 
139 366 1 4 12.50 MD 60 10.5092 33 2 16.11 80507 
2 139 6 2 19.50 PM 60 6.5527 33 1 16.11 82446 
139 2 1 2 7.75 AM 30 6.5527 33 1 16.11 82446 
365 364 1 1 14.083 MD 10 0.3941 25 1 71.02093945 45223 
364 365 6 1 17.583 PM 10 0.3941 25 1 71.02093945 45223 
365 365 2 1 12.333 MD 10 0 18 1 71.02093945 98387 
365 365 6 1 18.373 PM 5.2 0 18 1 71.02093945 98387 
366 18 3 2 6.25 AM 30 5.5952 35 1 71.02093945 26013 
18 366 6 2 8.75 AM 30 5.5952 35 1 71.02093945 26013 
215 18 1 2 4.625 AM 45 5.8139 38 1 44.17241379 131588 
18 215 6 2 14.333 MD 40 5.8139 38 1 44.17241379 131588 
215 30 2 2 16.125 PM 45 6.953 38 1 44.17241379 131588 
30 215 6 2 21.75 PM 30 6.953 38 1 44.17241379 131588 
139 202 1 4 15.08 MD 70 6.7627 44 1 16.11 20808 
202 170 7 5 16.13 PM 15 2.9905 44 1 16.11 20808 
170 139 6 4 18.21 PM 15 3.9618 44 1 15.31 20808 
139 155 1 2 7.75 AM 30 4.8807 37 2 16.11 70821 
155 139 6 2 11.83 MD 20 4.8807 37 2 16.11 70821 
139 139 2 1 6.79 AM 5 0 11 2 16.11 14178 
139 139 6 1 12.63 MD 15 0 11 2 16.11 14178 
139 139 2 1 6.88 AM 15 0 11 2 16.11 14178 
139 139 6 1 12.63 MD 15 0 11 2 16.11 14178 
139 139 2 1 6.88 AM 15 0 6 2 16.11 146288 
139 139 6 1 12.63 MD 15 0 6 2 16.11 146288 
139 157 1 4 7.5 AM 60 4.7122 28 2 14.98333333 118518 
157 139 6 4 18.5 PM 60 4.7122 28 2 15.30555556 118518 
